FACILITY_ID,REPORTING_YEAR,FACILITY_NAME,GHGAS_CAS_REGISTRY_NUMBER,GHGASNAME,GHGAS_LINEAR_CHEMICAL_FORMULA,GHGASQUANTITY,OTHERGHGASNAME,OTHER_GHGAS_CAS_REGISTRY_NUM,OTHER_GHGAS_LINEAR_CHEMFORM,GROUP_OF_FLUORINATED_GHG
1009361,2011,WaferTech LLC,2551-62-4,Sulfur hexafluoride,,0.658,,,,
1009361,2011,WaferTech LLC,29329-71-3,Other,,0.0125,Ferroquest FQ7101,,,
1009361,2011,WaferTech LLC,593-53-3,HFC-41,,0.004,,,,
1009361,2011,WaferTech LLC,69991-67-9 (b),PFPMIE (HT-70),,0.681,,,,
1009361,2011,WaferTech LLC,75-10-5,HFC-32,,0.0019,,,,
1009361,2011,WaferTech LLC,75-46-7,HFC-23,,0.2534,,,,
1009361,2011,WaferTech LLC,75-73-0,PFC-14 (Perfluoromethane),,4.0771,,,,
1009361,2011,WaferTech LLC,76-16-4,PFC-116 (Perfluoroethane),,4.1389,,,,
1009361,2011,WaferTech LLC,76-19-7,PFC-218 (Perfluoropropane),,3.2405,,,,
1009361,2011,WaferTech LLC,7783-54-2,Nitrogen trifluoride,,0.387,,,,
1009556,2011,"IM Flash Technologies, LLC",10024-97-2,Nitrous Oxide,,42.336,,,,
1009556,2011,"IM Flash Technologies, LLC",115-25-3,Perfluorocyclobutane,,0.505,,,,
1009556,2011,"IM Flash Technologies, LLC",2551-62-4,Sulfur hexafluoride,,0.0219,,,,
1009556,2011,"IM Flash Technologies, LLC",338-83-0,Other,,3.9762,FC-3283 (Perfluorotripropylamine),,,
1009556,2011,"IM Flash Technologies, LLC",685-63-2,Other,,0.0661,"1,3-Hexafluorobutadiene",,,
1009556,2011,"IM Flash Technologies, LLC",75-10-5,HFC-32,,0.0944,,,,
1009556,2011,"IM Flash Technologies, LLC",75-46-7,HFC-23,,0.5761,,,,
1009556,2011,"IM Flash Technologies, LLC",75-73-0,PFC-14 (Perfluoromethane),,15.4784,,,,
1009556,2011,"IM Flash Technologies, LLC",76-16-4,PFC-116 (Perfluoroethane),,0.4233,,,,
1009556,2011,"IM Flash Technologies, LLC",7783-54-2,Nitrogen trifluoride,,5.8288,,,,
1009556,2011,"IM Flash Technologies, LLC",86508-42-1,Other,,0.1558,FC-40,,,
1009579,2011,Fairchild Semiconductor,10024-97-2,Nitrous Oxide,,5.6,,,,
1009579,2011,Fairchild Semiconductor,115-25-3,Perfluorocyclobutane,,0.0311,,,,
1009579,2011,Fairchild Semiconductor,2551-62-4,Sulfur hexafluoride,,0.1649,,,,
1009579,2011,Fairchild Semiconductor,69991-67-9 (d),Other,,0.2519,HT-110,,,
1009579,2011,Fairchild Semiconductor,75-46-7,HFC-23,,0.0703,,,,
1009579,2011,Fairchild Semiconductor,75-73-0,PFC-14 (Perfluoromethane),,1.8186,,,,
1009579,2011,Fairchild Semiconductor,76-16-4,PFC-116 (Perfluoroethane),,0.5611,,,,
1009579,2011,Fairchild Semiconductor,76-19-7,PFC-218 (Perfluoropropane),,0.6992,,,,
1009579,2011,Fairchild Semiconductor,7783-54-2,Nitrogen trifluoride,,0.0949,,,,
1009580,2011,Fairchild Semiconductor,10024-97-2,Nitrous Oxide,,6.194,,,,
1009580,2011,Fairchild Semiconductor,2551-62-4,Sulfur hexafluoride,,0.0742,,,,
1009580,2011,Fairchild Semiconductor,338-83-0,Other,,0.5544,FC-3283 (Perfluorotripropylamine),,,
1009580,2011,Fairchild Semiconductor,75-46-7,HFC-23,,0.0283,,,,
1009580,2011,Fairchild Semiconductor,75-73-0,PFC-14 (Perfluoromethane),,0.5656,,,,
1009580,2011,Fairchild Semiconductor,76-16-4,PFC-116 (Perfluoroethane),,1.4058,,,,
1009581,2011,Fairchild Semiconductor,10024-97-2,Nitrous Oxide,,0.826,,,,
1009581,2011,Fairchild Semiconductor,115-25-3,Perfluorocyclobutane,,0.0354,,,,
1009581,2011,Fairchild Semiconductor,2551-62-4,Sulfur hexafluoride,,0.0816,,,,
1009581,2011,Fairchild Semiconductor,69991-67-9 (d),Other,,0.4818,HT-110,,,
1009581,2011,Fairchild Semiconductor,75-46-7,HFC-23,,0.1201,,,,
1009581,2011,Fairchild Semiconductor,75-73-0,PFC-14 (Perfluoromethane),,0.6393,,,,
1009581,2011,Fairchild Semiconductor,76-16-4,PFC-116 (Perfluoroethane),,0.1255,,,,
1009581,2011,Fairchild Semiconductor,76-19-7,PFC-218 (Perfluoropropane),,2.4648,,,,
1009581,2011,Fairchild Semiconductor,7783-54-2,Nitrogen trifluoride,,0.3234,,,,
1009606,2011,INTEL CORPORATION ALOHA CAMPUS,10024-97-2,Nitrous Oxide,,6.0,,,,
1009606,2011,INTEL CORPORATION ALOHA CAMPUS,1093615-61-2,Other,,0.2381,FC-770 (Perfluoro N-alkyl morpholines),,,
1009606,2011,INTEL CORPORATION ALOHA CAMPUS,163702–05–4,Other,,0.0147,HFE-7200,,,
1009606,2011,INTEL CORPORATION ALOHA CAMPUS,382-28-5,Other,,0.0,FC-3284 (Perfluoro-n-methylmorpholine),,,
1009606,2011,INTEL CORPORATION ALOHA CAMPUS,75-73-0,PFC-14 (Perfluoromethane),,0.37,,,,
1009606,2011,INTEL CORPORATION ALOHA CAMPUS,7783-54-2,Nitrogen trifluoride,,1.236,,,,
1009606,2011,INTEL CORPORATION ALOHA CAMPUS,86508-42-1,Other,,1.6225,FC-40,,,
1009606,2011,INTEL CORPORATION ALOHA CAMPUS,,Other,,3.5462,HFE-7100,,,
1009626,2011,"Skyworks Solutions, Inc.",10024-97-2,Nitrous Oxide,,0.102,,,,
1009626,2011,"Skyworks Solutions, Inc.",2551-62-4,Sulfur hexafluoride,,0.03,,,,
1009626,2011,"Skyworks Solutions, Inc.",75-46-7,HFC-23,,0.011,,,,
1009626,2011,"Skyworks Solutions, Inc.",75-73-0,PFC-14 (Perfluoromethane),,0.2711,,,,
1009626,2011,"Skyworks Solutions, Inc.",76-16-4,PFC-116 (Perfluoroethane),,0.1686,,,,
1009735,2011,"Skyworks Solutions, Inc.",10024-97-2,Nitrous Oxide,,0.517,,,,
1009735,2011,"Skyworks Solutions, Inc.",2551-62-4,Sulfur hexafluoride,,0.1814,,,,
1009735,2011,"Skyworks Solutions, Inc.",75-46-7,HFC-23,,0.0121,,,,
1009735,2011,"Skyworks Solutions, Inc.",75-73-0,PFC-14 (Perfluoromethane),,1.0117,,,,
1009735,2011,"Skyworks Solutions, Inc.",76-16-4,PFC-116 (Perfluoroethane),,1.4479,,,,
1009735,2011,"Skyworks Solutions, Inc.",,Other,,0.0144,Galden HT 110,,,
1009738,2011,X-FAB Texas Inc.,10024-97-2,Nitrous Oxide,,1.158,,,,
1009738,2011,X-FAB Texas Inc.,2551-62-4,Sulfur hexafluoride,,0.09,,,,
1009738,2011,X-FAB Texas Inc.,75-46-7,HFC-23,,0.06,,,,
1009738,2011,X-FAB Texas Inc.,75-73-0,PFC-14 (Perfluoromethane),,0.49,,,,
1009738,2011,X-FAB Texas Inc.,76-16-4,PFC-116 (Perfluoroethane),,2.43,,,,
1009738,2011,X-FAB Texas Inc.,7783-54-2,Nitrogen trifluoride,,0.0,,,,
1009792,2011,Microchip Technology,10024-97-2,Nitrous Oxide,,1.641,,,,
1009792,2011,Microchip Technology,1093615-61-2,Other,,0.36,FC-770 (Perfluoro N-alkyl morpholines),,,
1009792,2011,Microchip Technology,115-25-3,Perfluorocyclobutane,,0.21,,,,
1009792,2011,Microchip Technology,2551-62-4,Sulfur hexafluoride,,0.93,,,,
1009792,2011,Microchip Technology,338-83-0,Other,,0.02,FC-3283 (Perfluorotripropylamine),,,
1009792,2011,Microchip Technology,559-40-0,Other,,0.62,Octafluorocyclopentene,,,
1009792,2011,Microchip Technology,69991-67-9 (g),Other,,0.34,DO2-TS,,,
1009792,2011,Microchip Technology,75-46-7,HFC-23,,0.59,,,,
1009792,2011,Microchip Technology,75-73-0,PFC-14 (Perfluoromethane),,10.57,,,,
1009792,2011,Microchip Technology,76-16-4,PFC-116 (Perfluoroethane),,22.42,,,,
1009792,2011,Microchip Technology,7783-54-2,Nitrogen trifluoride,,0.31,,,,
1009805,2011,"Micron Technology, Inc.",10024-97-2,Nitrous Oxide,,39.716,,,,
1009805,2011,"Micron Technology, Inc.",115-25-3,Perfluorocyclobutane,,0.2726,,,,
1009805,2011,"Micron Technology, Inc.",163702–05–4,Other,,0.1231,HFE-7200,,,
1009805,2011,"Micron Technology, Inc.",2551-62-4,Sulfur hexafluoride,,0.044,,,,
1009805,2011,"Micron Technology, Inc.",338-83-0,Other,,9.6217,FC-3283 (Perfluorotripropylamine),,,
1009805,2011,"Micron Technology, Inc.",685-63-2,Other,,0.1974,"1,3-Hexafluorobutadiene",,,
1009805,2011,"Micron Technology, Inc.",75-10-5,HFC-32,,0.1457,,,,
1009805,2011,"Micron Technology, Inc.",75-46-7,HFC-23,,0.7876,,,,
1009805,2011,"Micron Technology, Inc.",75-73-0,PFC-14 (Perfluoromethane),,11.2996,,,,
1009805,2011,"Micron Technology, Inc.",76-16-4,PFC-116 (Perfluoroethane),,0.7508,,,,
1009805,2011,"Micron Technology, Inc.",76-19-7,PFC-218 (Perfluoropropane),,0.1241,,,,
1009805,2011,"Micron Technology, Inc.",7783-54-2,Nitrogen trifluoride,,5.7518,,,,
1009805,2011,"Micron Technology, Inc.",,Other,,4.0946,HFE-7100,,,
1009807,2011,Polar Semiconductor LLC,10024-97-2,Nitrous Oxide,,5.988,,,,
1009807,2011,Polar Semiconductor LLC,115-25-3,Perfluorocyclobutane,,0.0048,,,,
1009807,2011,Polar Semiconductor LLC,2551-62-4,Sulfur hexafluoride,,0.0312,,,,
1009807,2011,Polar Semiconductor LLC,69991-67-9 (g),Other,,0.1798,DO2-TS,,,
1009807,2011,Polar Semiconductor LLC,75-46-7,HFC-23,,0.2328,,,,
1009807,2011,Polar Semiconductor LLC,75-73-0,PFC-14 (Perfluoromethane),,0.4022,,,,
1009807,2011,Polar Semiconductor LLC,76-16-4,PFC-116 (Perfluoroethane),,6.0958,,,,
1009807,2011,Polar Semiconductor LLC,7783-54-2,Nitrogen trifluoride,,0.0265,,,,
1009807,2011,Polar Semiconductor LLC,86508-42-1,Other,,0.0341,FC-77,,,
1009856,2011,"Intel Massachusetts, Inc.",10024-97-2,Nitrous Oxide,,13.0,,,,
1009856,2011,"Intel Massachusetts, Inc.",1093615-61-2,Other,,1.1576,FC-770 (Perfluoro N-alkyl morpholines),,,
1009856,2011,"Intel Massachusetts, Inc.",115-25-3,Perfluorocyclobutane,,0.273,,,,
1009856,2011,"Intel Massachusetts, Inc.",163702–05–4,Other,,0.0054,HFE-7200,,,
1009856,2011,"Intel Massachusetts, Inc.",2551-62-4,Sulfur hexafluoride,,0.274,,,,
1009856,2011,"Intel Massachusetts, Inc.",297730-93-9,Other,,0.9199,HFE-7500,,,
1009856,2011,"Intel Massachusetts, Inc.",338-83-0,Other,,0.1297,FC-3283 (Perfluorotripropylamine),,,
1009856,2011,"Intel Massachusetts, Inc.",593-53-3,HFC-41,,0.032,,,,
1009856,2011,"Intel Massachusetts, Inc.",685-63-2,Other,,0.032,"1,3-Hexafluorobutadiene",,,
1009856,2011,"Intel Massachusetts, Inc.",75-10-5,HFC-32,,0.011,,,,
1009856,2011,"Intel Massachusetts, Inc.",75-46-7,HFC-23,,0.01,,,,
1009856,2011,"Intel Massachusetts, Inc.",75-73-0,PFC-14 (Perfluoromethane),,0.263,,,,
1009856,2011,"Intel Massachusetts, Inc.",76-16-4,PFC-116 (Perfluoroethane),,0.056,,,,
1009856,2011,"Intel Massachusetts, Inc.",7783-54-2,Nitrogen trifluoride,,0.804,,,,
1009856,2011,"Intel Massachusetts, Inc.",,Other,,0.1946,HFE-7100,,,
1009872,2011,Samsung Austin Semiconductor,10024-97-2,Nitrous Oxide,,83.283,,,,
1009872,2011,Samsung Austin Semiconductor,115-25-3,Perfluorocyclobutane,,0.5452,,,,
1009872,2011,Samsung Austin Semiconductor,2551-62-4,Sulfur hexafluoride,,0.9303,,,,
1009872,2011,Samsung Austin Semiconductor,338-83-0,Other,,0.3237,FC-3283 (Perfluorotripropylamine),,,
1009872,2011,Samsung Austin Semiconductor,559-40-0,Other,,0.0135,Octafluorocyclopentene,,,
1009872,2011,Samsung Austin Semiconductor,593-53-3,HFC-41,,0.404,,,,
1009872,2011,Samsung Austin Semiconductor,685-63-2,Other,,0.1948,"1,3-Hexafluorobutadiene",,,
1009872,2011,Samsung Austin Semiconductor,69991-67-9 (f),Other,,3.3471,HT-170,,,
1009872,2011,Samsung Austin Semiconductor,69991-67-9 (h),Other,,1.0047,HT-200,,,
1009872,2011,Samsung Austin Semiconductor,75-10-5,HFC-32,,0.079,,,,
1009872,2011,Samsung Austin Semiconductor,75-46-7,HFC-23,,2.8612,,,,
1009872,2011,Samsung Austin Semiconductor,75-73-0,PFC-14 (Perfluoromethane),,29.7398,,,,
1009872,2011,Samsung Austin Semiconductor,76-16-4,PFC-116 (Perfluoroethane),,0.8598,,,,
1009872,2011,Samsung Austin Semiconductor,76-19-7,PFC-218 (Perfluoropropane),,0.2088,,,,
1009872,2011,Samsung Austin Semiconductor,7783-54-2,Nitrogen trifluoride,,4.7131,,,,
1009872,2011,Samsung Austin Semiconductor,86508-42-1,Other,,3.1028,FC-40,,,
1009928,2011,TSI SEMICONDUCTORS LLC,10024-97-2,Nitrous Oxide,,3.926,,,,
1009928,2011,TSI SEMICONDUCTORS LLC,115-25-3,Perfluorocyclobutane,,0.0274,,,,
1009928,2011,TSI SEMICONDUCTORS LLC,163702–05–4,Other,,0.25,HFE-7200,,,
1009928,2011,TSI SEMICONDUCTORS LLC,2551-62-4,Sulfur hexafluoride,,0.0,,,,
1009928,2011,TSI SEMICONDUCTORS LLC,338-83-0,Other,,1.14,FC-3283 (Perfluorotripropylamine),,,
1009928,2011,TSI SEMICONDUCTORS LLC,69991-67-9,Other,,0.0,HT 270,,,
1009928,2011,TSI SEMICONDUCTORS LLC,75-10-5,HFC-32,,0.005,,,,
1009928,2011,TSI SEMICONDUCTORS LLC,75-46-7,HFC-23,,0.0,,,,
1009928,2011,TSI SEMICONDUCTORS LLC,75-73-0,PFC-14 (Perfluoromethane),,1.47,,,,
1009928,2011,TSI SEMICONDUCTORS LLC,76-16-4,PFC-116 (Perfluoroethane),,1.7647,,,,
1009928,2011,TSI SEMICONDUCTORS LLC,76-19-7,PFC-218 (Perfluoropropane),,0.666,,,,
1009928,2011,TSI SEMICONDUCTORS LLC,7783-54-2,Nitrogen trifluoride,,0.1238,,,,
1009928,2011,TSI SEMICONDUCTORS LLC,86508-42-1,Other,,0.0,FC-77,,,
1009951,2011,Infineon Technologies Americas Corp,10024-97-2,Nitrous Oxide,,1.635,,,,
1009951,2011,Infineon Technologies Americas Corp,2551-62-4,Sulfur hexafluoride,,0.2076,,,,
1009951,2011,Infineon Technologies Americas Corp,69991-67-9 (d),Other,,0.0791,HT-110,,,
1009951,2011,Infineon Technologies Americas Corp,75-46-7,HFC-23,,0.195,,,,
1009951,2011,Infineon Technologies Americas Corp,75-73-0,PFC-14 (Perfluoromethane),,0.5272,,,,
1009951,2011,Infineon Technologies Americas Corp,76-16-4,PFC-116 (Perfluoroethane),,1.3577,,,,
1009951,2011,Infineon Technologies Americas Corp,7783-54-2,Nitrogen trifluoride,,0.0172,,,,
1009982,2011,Maxim Integrated Products,10024-97-2,Nitrous Oxide,,12.3,,,,
1009982,2011,Maxim Integrated Products,115-25-3,Perfluorocyclobutane,,0.0014,,,,
1009982,2011,Maxim Integrated Products,2551-62-4,Sulfur hexafluoride,,0.2595,,,,
1009982,2011,Maxim Integrated Products,69991-67-9 (e),Other,,0.001,HT-135,,,
1009982,2011,Maxim Integrated Products,75-46-7,HFC-23,,0.5068,,,,
1009982,2011,Maxim Integrated Products,75-73-0,PFC-14 (Perfluoromethane),,2.3315,,,,
1009982,2011,Maxim Integrated Products,76-16-4,PFC-116 (Perfluoroethane),,4.859,,,,
1009982,2011,Maxim Integrated Products,7783-54-2,Nitrogen trifluoride,,0.0661,,,,
1009983,2011,Maxim Integrated Products,10024-97-2,Nitrous Oxide,,3.075,,,,
1009983,2011,Maxim Integrated Products,115-25-3,Perfluorocyclobutane,,0.0188,,,,
1009983,2011,Maxim Integrated Products,2551-62-4,Sulfur hexafluoride,,0.0228,,,,
1009983,2011,Maxim Integrated Products,69991-67-9 (e),Other,,0.004,HT-135,,,
1009983,2011,Maxim Integrated Products,75-10-5,HFC-32,,0.0005,,,,
1009983,2011,Maxim Integrated Products,75-46-7,HFC-23,,0.0582,,,,
1009983,2011,Maxim Integrated Products,75-73-0,PFC-14 (Perfluoromethane),,1.0916,,,,
1009983,2011,Maxim Integrated Products,76-16-4,PFC-116 (Perfluoroethane),,0.4162,,,,
1009983,2011,Maxim Integrated Products,76-19-7,PFC-218 (Perfluoropropane),,1.2574,,,,
1009983,2011,Maxim Integrated Products,7783-54-2,Nitrogen trifluoride,,0.0539,,,,
1010005,2011,TowerJazz Texas,10024-97-2,Nitrous Oxide,,13.689,,,,
1010005,2011,TowerJazz Texas,115-25-3,Perfluorocyclobutane,,0.0054,,,,
1010005,2011,TowerJazz Texas,2551-62-4,Sulfur hexafluoride,,0.3538,,,,
1010005,2011,TowerJazz Texas,69991-67-9 (e),Other,,0.001,HT-135,,,
1010005,2011,TowerJazz Texas,75-10-5,HFC-32,,0.0009,,,,
1010005,2011,TowerJazz Texas,75-46-7,HFC-23,,0.1086,,,,
1010005,2011,TowerJazz Texas,75-73-0,PFC-14 (Perfluoromethane),,2.6175,,,,
1010005,2011,TowerJazz Texas,76-16-4,PFC-116 (Perfluoroethane),,5.1921,,,,
1010005,2011,TowerJazz Texas,7783-54-2,Nitrogen trifluoride,,1.4696,,,,
1010033,2011,"QORVO US, Inc",10024-97-2,Nitrous Oxide,,0.354,,,,
1010033,2011,"QORVO US, Inc",2551-62-4,Sulfur hexafluoride,,2.8407,,,,
1010033,2011,"QORVO US, Inc",75-73-0,PFC-14 (Perfluoromethane),,0.0169,,,,
1010066,2011,NXP Semiconductors - EB site,10024-97-2,Nitrous Oxide,,3.265,,,,
1010066,2011,NXP Semiconductors - EB site,115-25-3,Perfluorocyclobutane,,0.15,,,,
1010066,2011,NXP Semiconductors - EB site,2551-62-4,Sulfur hexafluoride,,0.0635,,,,
1010066,2011,NXP Semiconductors - EB site,593-53-3,HFC-41,,0.0266,,,,
1010066,2011,NXP Semiconductors - EB site,60164-51-4,Other,,0.048,Krytox,,,
1010066,2011,NXP Semiconductors - EB site,685-63-2,Other,,0.002,"1,3-Hexafluorobutadiene",,,
1010066,2011,NXP Semiconductors - EB site,69991-67-9 (b),Other,,0.21,HT-70,,,
1010066,2011,NXP Semiconductors - EB site,69991-67-9 (d),Other,,0.3523,HT-110,,,
1010066,2011,NXP Semiconductors - EB site,69991-67-9 (h),Other,,0.22,HT-200,,,
1010066,2011,NXP Semiconductors - EB site,75-10-5,HFC-32,,0.001,,,,
1010066,2011,NXP Semiconductors - EB site,75-46-7,HFC-23,,0.17,,,,
1010066,2011,NXP Semiconductors - EB site,75-73-0,PFC-14 (Perfluoromethane),,3.549,,,,
1010066,2011,NXP Semiconductors - EB site,76-16-4,PFC-116 (Perfluoroethane),,1.594,,,,
1010066,2011,NXP Semiconductors - EB site,7783-54-2,Nitrogen trifluoride,,0.636,,,,
1010067,2011,NXP Semiconductors - OH site,10024-97-2,Nitrous Oxide,,2.037,,,,
1010067,2011,NXP Semiconductors - OH site,115-25-3,Perfluorocyclobutane,,0.03,,,,
1010067,2011,NXP Semiconductors - OH site,2551-62-4,Sulfur hexafluoride,,0.02,,,,
1010067,2011,NXP Semiconductors - OH site,60164-51-4,Other,,0.6249,Krytox,,,
1010067,2011,NXP Semiconductors - OH site,69991-67-9 (d),Other,,0.0266,HT-110,,,
1010067,2011,NXP Semiconductors - OH site,75-46-7,HFC-23,,0.1,,,,
1010067,2011,NXP Semiconductors - OH site,75-73-0,PFC-14 (Perfluoromethane),,4.45,,,,
1010067,2011,NXP Semiconductors - OH site,76-16-4,PFC-116 (Perfluoroethane),,1.4,,,,
1010067,2011,NXP Semiconductors - OH site,7783-54-2,Nitrogen trifluoride,,0.02,,,,
1010083,2011,NXP Semiconductors Chandler Site,10024-97-2,Nitrous Oxide,,1.986,,,,
1010083,2011,NXP Semiconductors Chandler Site,1093615-61-2,Other,,0.0014,FC-770 (Perfluoro N-alkyl morpholines),,,
1010083,2011,NXP Semiconductors Chandler Site,115-25-3,Perfluorocyclobutane,,0.0509,,,,
1010083,2011,NXP Semiconductors Chandler Site,163702–05–4,Other,,0.0216,HFE-7200,,,
1010083,2011,NXP Semiconductors Chandler Site,2551-62-4,Sulfur hexafluoride,,0.2827,,,,
1010083,2011,NXP Semiconductors Chandler Site,593-53-3,HFC-41,,0.011,,,,
1010083,2011,NXP Semiconductors Chandler Site,60164-51-4,Other,,0.0414,Krytox Grease 240 AD,,,
1010083,2011,NXP Semiconductors Chandler Site,"60164-51-4, 9002-84-0",Other,,0.0018,Krytox LVP Grease,,,
1010083,2011,NXP Semiconductors Chandler Site,69991-67-9,Other,,0.0895,Fomblin Lubricant Y-VAC06/6,,,
1010083,2011,NXP Semiconductors Chandler Site,"69991-67-9, 9002-84-0",Other,,0.0138,Fomblin Grease RT-15 Lubricant,,,
1010083,2011,NXP Semiconductors Chandler Site,75-10-5,HFC-32,,0.0001,,,,
1010083,2011,NXP Semiconductors Chandler Site,75-46-7,HFC-23,,0.2935,,,,
1010083,2011,NXP Semiconductors Chandler Site,75-73-0,PFC-14 (Perfluoromethane),,0.9902,,,,
1010083,2011,NXP Semiconductors Chandler Site,76-16-4,PFC-116 (Perfluoroethane),,1.2353,,,,
1010083,2011,NXP Semiconductors Chandler Site,7783-54-2,Nitrogen trifluoride,,0.4479,,,,
1010083,2011,NXP Semiconductors Chandler Site,86508-42-1,Other,,0.0011,FC-72 Fluorinert,,,
1010134,2011,Texas Instruments - Sherman,10024-97-2,Nitrous Oxide,,1.882,,,,
1010134,2011,Texas Instruments - Sherman,2551-62-4,Sulfur hexafluoride,,0.103,,,,
1010134,2011,Texas Instruments - Sherman,69991-67-9 (d),Other,,0.0055,HT-110,,,
1010134,2011,Texas Instruments - Sherman,69991-67-9 (h),Other,,0.013,HT-200,,,
1010134,2011,Texas Instruments - Sherman,75-46-7,HFC-23,,0.0703,,,,
1010134,2011,Texas Instruments - Sherman,75-73-0,PFC-14 (Perfluoromethane),,3.2557,,,,
1010134,2011,Texas Instruments - Sherman,76-16-4,PFC-116 (Perfluoroethane),,1.8618,,,,
1010134,2011,Texas Instruments - Sherman,76-19-7,PFC-218 (Perfluoropropane),,1.1922,,,,
1010134,2011,Texas Instruments - Sherman,7783-54-2,Nitrogen trifluoride,,0.0004,,,,
1010139,2011,Newport Fab LLC (dba TowerJazz),10024-97-2,Nitrous Oxide,,24.679,,,,
1010139,2011,Newport Fab LLC (dba TowerJazz),1093615-61-2,Other,,0.38,FC-770 (Perfluoro N-alkyl morpholines),,,
1010139,2011,Newport Fab LLC (dba TowerJazz),115-25-3,Perfluorocyclobutane,,0.0426,,,,
1010139,2011,Newport Fab LLC (dba TowerJazz),2551-62-4,Sulfur hexafluoride,,0.1354,,,,
1010139,2011,Newport Fab LLC (dba TowerJazz),685-63-2,Other,,0.0145,"1,3-Hexafluorobutadiene",,,
1010139,2011,Newport Fab LLC (dba TowerJazz),69991-67-9 (e),Other,,0.0194,HT-135,,,
1010139,2011,Newport Fab LLC (dba TowerJazz),69991-67-9 (h),Other,,0.0,HT-200,,,
1010139,2011,Newport Fab LLC (dba TowerJazz),75-10-5,HFC-32,,0.0,,,,
1010139,2011,Newport Fab LLC (dba TowerJazz),75-46-7,HFC-23,,0.1523,,,,
1010139,2011,Newport Fab LLC (dba TowerJazz),75-73-0,PFC-14 (Perfluoromethane),,0.3845,,,,
1010139,2011,Newport Fab LLC (dba TowerJazz),76-16-4,PFC-116 (Perfluoroethane),,1.7433,,,,
1010139,2011,Newport Fab LLC (dba TowerJazz),76-19-7,PFC-218 (Perfluoropropane),,2.6575,,,,
1010139,2011,Newport Fab LLC (dba TowerJazz),7783-54-2,Nitrogen trifluoride,,0.1975,,,,
1010139,2011,Newport Fab LLC (dba TowerJazz),,Other,,0.0,HT-270,,,
1010141,2011,Spansion LLC,10024-97-2,Nitrous Oxide,,35.59,,,,
1010141,2011,Spansion LLC,115-25-3,Perfluorocyclobutane,,0.626,,,,
1010141,2011,Spansion LLC,163702–05–4,Other,,0.0106,HFE-7200,,,
1010141,2011,Spansion LLC,2551-62-4,Sulfur hexafluoride,,0.146,,,,
1010141,2011,Spansion LLC,297730-93-9,Other,,4.84,HFE-7500,,,
1010141,2011,Spansion LLC,75-46-7,HFC-23,,0.23,,,,
1010141,2011,Spansion LLC,75-73-0,PFC-14 (Perfluoromethane),,4.4,,,,
1010141,2011,Spansion LLC,76-16-4,PFC-116 (Perfluoroethane),,0.154,,,,
1010141,2011,Spansion LLC,76-19-7,PFC-218 (Perfluoropropane),,0.112,,,,
1010141,2011,Spansion LLC,7783-54-2,Nitrogen trifluoride,,1.698,,,,
1010158,2011,ON Semiconductor,10024-97-2,Nitrous Oxide,,0.023,,,,
1010158,2011,ON Semiconductor,2551-62-4,Sulfur hexafluoride,,0.0035,,,,
1010158,2011,ON Semiconductor,69991-67-9 (b),Other,,0.0008,FOMBLIN OIL: 25/6 AUSIMONT,,,
1010158,2011,ON Semiconductor,69991-67-9 (d),Other,,0.0001,HT-110,,,
1010158,2011,ON Semiconductor,75-46-7,HFC-23,,0.0068,,,,
1010158,2011,ON Semiconductor,75-73-0,PFC-14 (Perfluoromethane),,0.0082,,,,
1010158,2011,ON Semiconductor,76-16-4,PFC-116 (Perfluoroethane),,0.0143,,,,
1010208,2011,Texas Instruments Incorporated - Maine Fab,10024-97-2,Nitrous Oxide,,9.74,,,,
1010208,2011,Texas Instruments Incorporated - Maine Fab,115-25-3,Perfluorocyclobutane,,0.0603,,,,
1010208,2011,Texas Instruments Incorporated - Maine Fab,2551-62-4,Sulfur hexafluoride,,0.0485,,,,
1010208,2011,Texas Instruments Incorporated - Maine Fab,338-83-0,Other,,0.435,FC-3283 (Perfluorotripropylamine),,,
1010208,2011,Texas Instruments Incorporated - Maine Fab,593-53-3,HFC-41,,0.0009,,,,
1010208,2011,Texas Instruments Incorporated - Maine Fab,69991-67-9 (h),Other,,0.5252,HT-200,,,
1010208,2011,Texas Instruments Incorporated - Maine Fab,75-46-7,HFC-23,,0.0328,,,,
1010208,2011,Texas Instruments Incorporated - Maine Fab,75-73-0,PFC-14 (Perfluoromethane),,4.5208,,,,
1010208,2011,Texas Instruments Incorporated - Maine Fab,76-16-4,PFC-116 (Perfluoroethane),,2.6528,,,,
1010208,2011,Texas Instruments Incorporated - Maine Fab,7783-54-2,Nitrogen trifluoride,,0.3938,,,,
1010241,2011,Honeywell Aerospace - Plymouth,10024-97-2,Nitrous Oxide,,0.174,,,,
1010241,2011,Honeywell Aerospace - Plymouth,1093615-61-2,Other,,0.3992,FC-770 (Perfluoro N-alkyl morpholines),,,
1010241,2011,Honeywell Aerospace - Plymouth,115-25-3,Perfluorocyclobutane,,0.0086,,,,
1010241,2011,Honeywell Aerospace - Plymouth,2551-62-4,Sulfur hexafluoride,,0.0091,,,,
1010241,2011,Honeywell Aerospace - Plymouth,355-42-0 (a),PFC-5-1-14 (Perfluorohexane),,0.1397,,,,
1010241,2011,Honeywell Aerospace - Plymouth,69991-67-9,Other,,2.5619,Galden D03,,,
1010241,2011,Honeywell Aerospace - Plymouth,69991-67-9 (g),Other,,1.1689,DO2-TS,,,
