,TRIFD,FACILITY NAME,PRIMARY NAICS,NAICS 2,NAICS 3,NAICS 4,NAICS 5,NAICS 6,PARENT CO NAME,FRS ID,FRS_ID,FacilityName,Address,City,State,Zip,Latitude,Longitude,County,NAICS,SIC,FacilityID,Source,_merge
10028,7005WRPRDC4663W,AIR PRODUCTS & CHEMICALS INC - GARYVILLE SMR,325120,issues,issues,issues,issues,issues,AIR PRODUCTS & CHEMICALS INC,110033135328.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
10046,2501WPTMBL91WDU,OPTIMA BELLE LLC,325199,issues,issues,issues,issues,issues,OPTIMA CHEMICAL,110000344182.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
10054,19061SSCHM4000C,ESSCHEM INC.,325211,issues,issues,issues,issues,issues,JUSTI GROUP INC,110000336459.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
10059,35616RCCRBPOBOX,MESSER LLC,325120,issues,issues,issues,issues,issues,MESSER N.A. INC,110000367647.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
10070,02914KNCRP199AM,DSM COATING RESINS INC,325211,issues,issues,issues,issues,issues,COVESTRO LLC,110000313134.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
10080,77541FRPRT2398V,AIR LIQUIDE FREEPORT HYCO PLANT,325120,issues,issues,issues,issues,issues,AMERICAN AIR LIQUIDE HOLDINGS INC,110005184497.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
10092,94804RCCRB731WC,MESSER LLC,325120,issues,issues,issues,issues,issues,issues,110000483931.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
10093,77651RLQDP2121P,AIR LIQUIDE LARGE INDUSTRIES US LP PORT NECHES,325120,issues,issues,issues,issues,issues,AIR LIQUIDE LARGE INDUSTRIES US LP,110014407846.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
10102,44125RSRCH4353E,RESEARCH ORGANICS LLC,325199,325998.0,325414.0,issues,issues,issues,EMD HOLDING CORP,110000387420.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
10125,39167CRBNCANDRE,AIRGAS CARBONIC,325120,issues,issues,issues,issues,issues,AIRGAS INC,110000708618.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
10141,07928STTNL116SU,ISP CHEMICALS LLC,325199,issues,issues,issues,issues,issues,ASHLAND LLC,110000320803.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
10167,02840NWPRT312CN,NEWPORT BIODIESEL INC,325199,issues,issues,issues,issues,issues,issues,110055218438.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
10178,30103LGCHM31LGD,LG HAUSYS AMERICA INC,325211,issues,issues,issues,issues,issues,issues,110022814775.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
10184,77507DNLMR9675B,MITSUBISHI CHEMICAL AMERICA INC,325211,issues,issues,issues,issues,issues,issues,110000462810.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
10188,44077PTPRC750BA,PET PROCESSORS LLC,325211,issues,issues,issues,issues,issues,DIEFENTHAL INVESTMENTS,110000385930.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
10204,51459WSTCN461ST,REG RALSTON LLC,325199,issues,issues,issues,issues,issues,RENEWABLE ENERGY GROUP INC,110015684730.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
10208,90744RLQDC1502W,AIRGAS USA LLC,325120,issues,issues,issues,issues,issues,AMERICAN AIR LIQUIDE HOLDINGS INC,110000758207.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
10212,5391WTLPLS1315L,CUSTOM PULTRUSIONS INC.,325211,issues,issues,issues,issues,issues,ANDERSEN CORP,110017841807.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
10214,42302WNSBR1145E,OWENSBORO GRAIN BIODIESEL LLC,325199,issues,issues,issues,issues,issues,OWENSBORO GRAIN HOLDING CO INC,110000757501.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
10215,43606BTLSP2112S,LRBG CHEMICALS (USA) INC,325211,issues,issues,issues,issues,issues,issues,110000384003.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
10219,90220CNTNN2225E,PLASKOLITE WEST LLC.,325211,issues,issues,issues,issues,issues,PLASKOLITE LLC,110000474264.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
10225,29605NPPNC1250P,NIPPON CARBIDE INDUSTRIES,325211,issues,issues,issues,issues,issues,issues,110001673779.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
10228,77590PRXRN172GR,LINDE INC TEXAS CITY SMR,325120,issues,issues,issues,issues,issues,LINDE INC,110022411530.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
10235,07305CRLXN230CU,ACRILEX INC,325211,issues,issues,issues,issues,issues,issues,110000319824.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
10239,01060PRSTR238NO,BI-QEM INC,325211,issues,issues,issues,issues,issues,issues,110000308131.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
10248,77520RPRDSOFFCA,AIR PRODUCTS LLC,325120,issues,issues,issues,issues,issues,AIR PRODUCTS & CHEMICALS INC.,110012710423.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
10250,7007WPRXRSVALER,LINDE ST CHARLES FACILITY,325120,issues,issues,issues,issues,issues,LINDE INC,110056382463.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
10251,08067XYVNYRTE13,OXY VINYLS LP,325211,issues,issues,issues,issues,issues,OCCIDENTAL CHEMICAL HOLDING CORP,110000753694.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
10256,60090PRCYH430SO,SLIDE PRODUCTS INC,325199,issues,issues,issues,issues,issues,issues,110000430294.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
