TIER_1_METHOD_EQUATION,TIER_1_CO2_EMISSIONS,TIER_3_CH4_EMISSIONS,TIER_3_N2O_EMISSIONS,TIER_1_CH4_EMISSIONS,TIER_3_CO2_EMISSIONS,PCT_HEAT_INPUT_COMBUSTED_SUB,TIER3_MOL_DETERMIN_NUMBER,TIER_2_END_DATE,TIER_3_METHOD_EQUATION,TIER_3_START_DATE,FUEL_TYPE_BLEND,UNIT_NAME,TIER_1_N2O_EMISSIONS,REPORTING_YEAR,TIER3_MOL_DETERMIN_FREQ,PCT_HEAT_INPUT_COMBUSTED,TIER_2_START_DATE,TIER3_CARBON_DETERMIN_NUM_VALI,TIER_1_CH4_EMISSIONS_CO2E,TIER_1_N2O_EMISSIONS_CO2E,TIER_2_HHV_DETERMIN_FREQUENCY,TIER3_CARBON_DETERMIN_FREQUENC,TIER_3_CH4_EMISSIONS_CO2E,TIER_2_CH4_EMISSIONS,TIER_2_CH4_EMISSIONS_CO2E,TIER_2_METHOD_EQUATION,TIER_2_N2O_EMISSIONS_CO2E,TIER3_MOL_DETERMIN_NUM_VALID,TIER2_HHV_DETERMIN_FREQ_OTH,PCT_HEAT_INPUT_COMBUSTED_IND,FACILITY_NAME,TIER3_CARBON_DETERMIN_NUM_SUB,TIER_2_CO2_EMISSIONS,TIER_3_END_DATE,TIER_3_OPERATING_HOURS_SUB,TIER_1_START_DATE,TIER_3_N2O_EMISSIONS_CO2E,FACILITY_ID,TIER3_MOL_DETERMIN_FREQ_OTHER,FUEL_TYPE,TIER_1_END_DATE,TIER_2_N2O_EMISSIONS
Tier 1 (Equation C-1),7298.8,,,0.37,,,,,,,,Lime Kiln SN-01,0.0,2020,,0.25,,,9.3,0.0,,,,,,,,,,,Twin Rivers Pine Bluff LLC,,,,,2020-01-01-00:0,,1003633,,Natural Gas (Weighted U.S. Average),2020-12-31-00:0,
Tier 1 (Equation C-1),7547.5,,,0.28,,,,,,,,Lime Kiln,0.0,2020,,0.27,,,7.0,0.0,,,,,,,,,,,PORT TOWNSEND PAPER CORP,,,,,2020-01-01-00:0,,1005732,,Residual Fuel Oil No. 5,2020-12-31-00:0,
Tier 1 (Equation C-1),7592.9,,,0.39,,,,,,,,A Lime Kiln,0.0,2020,,1.0,,,9.7,0.0,,,,,,,,,,,JGT2 Mill,,,,,2020-01-01-00:0,,1000593,,Natural Gas (Weighted U.S. Average),2020-12-31-00:0,
Tier 1 (Equation C-1),7713.6,,,0.15,,,,,,,,Recovery Boiler 69-01,0.015,2020,,,,,3.6,4.3,,,,,,,,,,,PACKAGING CORPORATION OF AMERICA,,,,,2020-01-01-00:0,,1006256,,Natural Gas (Weighted U.S. Average),2020-12-31-00:0,
Tier 1 (Equation C-1),8046.4,,,0.15,,,,,,,,No. 5 Recovery Boiler (L03007/L03008),0.015,2020,,,,,3.8,4.5,,,,,,,,,,,"GRAPHIC PACKAGING INTERNATIONAL LLC, West Monroe Mill Plant 31",,,,,2020-01-01-00:0,,1000602,,Natural Gas (Weighted U.S. Average),2020-12-31-00:0,
Tier 1 (Equation C-1),8170.1,,,0.29,,,,,,,,D Lime Kiln,0.0,2020,,0.07597,,,7.3,0.0,,,,,,,,,,,"RAYONIER PERFORMANCE FIBERS LLC, JESUP MILL",,,,,2020-01-01-00:0,,1001807,,Residual Fuel Oil No. 6,2020-12-31-00:0,
Tier 1 (Equation C-1),8489.2,,,0.34,,,,,,,,Recovery Boiler #4,0.069,2020,,,,,8.6,20.5,,,,,,,,,,,WestRock Tacoma Mill,,,,,2020-01-01-00:0,,1000624,,Used Oil,2020-12-31-00:0,
Tier 1 (Equation C-1),8599.8,,,0.44,,,,,,,,B Lime Kiln,0.0,2020,,1.0,,,10.9,0.0,,,,,,,,,,,JGT2 Mill,,,,,2020-01-01-00:0,,1000593,,Natural Gas (Weighted U.S. Average),2020-12-31-00:0,
Tier 1 (Equation C-1),8729.4,,,0.44,,,,,,,,103A - Lime Kiln,0.0,2020,,0.9983,,,11.1,0.0,,,,,,,,,,,APPLETON ROARING SPRING PAPER MFG,,,,,2020-01-01-00:0,,1005669,,Natural Gas (Weighted U.S. Average),2020-12-31-00:0,
Tier 1 (Equation C-1),9119.2,,,0.46,,,,,,,,Lime Kiln Fuel Combustion,0.0,2020,,1.0,,,11.6,0.0,,,,,,,,,,,ND OTM LLC,,,,,2020-01-01-00:0,,1007069,,Natural Gas (Weighted U.S. Average),2020-12-31-00:0,
Tier 1 (Equation C-1),9235.6,,,0.17,,,,,,,,Number 5 Recovery Furnace,0.017,2020,,,,,4.4,5.2,,,,,,,,,,,CLEARWATER PAPER CORP,,,,,2020-01-01-00:0,,1004705,,Natural Gas (Weighted U.S. Average),2020-12-31-00:0,
Tier 1 (Equation C-1),9435.2,,,0.38,,,,,,,,Recovery Furnace No.11,0.077,2020,,,,,9.6,22.8,,,,,,,,,,,Blue Ridge Paper Products LLC,,,,,2020-01-01-00:0,,1000230,,Distillate Fuel Oil No. 2,2020-12-31-00:0,
Tier 1 (Equation C-1),9533.0,,,0.34,,,,,,,,Lime Kiln No.5,0.0,2020,,0.2768,,,8.6,0.0,,,,,,,,,,,Blue Ridge Paper Products LLC,,,,,2020-01-01-00:0,,1000230,,Residual Fuel Oil No. 6,2020-12-31-00:0,
Tier 1 (Equation C-1),9932.7,,,0.4,,,,,,,,07-5105,0.079,2020,,,,,9.9,23.6,,,,,,,,,,,New-Indy Catawba LLC,,,,,2020-01-01-00:0,,1000348,,Residual Fuel Oil No. 6,2020-12-31-00:0,
Tier 1 (Equation C-1),10054.7,,,0.4,,,,,,,,No. 1 Recovery Boiler/REC004,0.08,2020,,,,,10.0,23.9,,,,,,,,,,,"WestRock Charleston Kraft, LLC",,,,,2020-01-01-00:0,,1000426,,Residual Fuel Oil No. 6,2020-12-31-00:0,
Tier 1 (Equation C-1),10284.0,,,0.52,,,,,,,,Lime Kiln (P36),0.0,2020,,1.0,,,13.1,0.0,,,,,,,,,,,Ahlstrom Mosinee LLC,,,,,2020-01-01-00:0,,1007273,,Natural Gas (Weighted U.S. Average),2020-12-31-00:0,
Tier 1 (Equation C-1),10451.2,,,0.2,,,,,,,,Recovery Boiler No. 3,0.02,2020,,,,,4.9,5.9,,,,,,,,,,,EVERGREEN PACKAGING-PINE BLUFF,,,,,2020-01-01-00:0,,1003501,,Natural Gas (Weighted U.S. Average),2020-12-31-00:0,
Tier 1 (Equation C-1),10452.4,,,0.2,,,,,,,,RF#1,0.02,2020,,,,,4.9,5.9,,,,,,,,,,,"WestRock CP, LLC - Panama City Mill (Formerly RockTenn)",,,,,2020-01-01-00:0,,1006958,,Natural Gas (Weighted U.S. Average),2020-12-31-00:0,
Tier 1 (Equation C-1),10702.7,,,0.2,,,,,,,,X012,0.02,2020,,,,,5.0,6.0,,,,,,,,,,,"ALABAMA RIVER CELLULOSE, LLC",,,,,2020-01-01-00:0,,1007917,,Natural Gas (Weighted U.S. Average),2020-12-31-00:0,
Tier 1 (Equation C-1),10938.8,,,0.56,,,,,,,,Lime Kiln No.4,0.0,2020,,0.7668,,,13.9,0.0,,,,,,,,,,,Blue Ridge Paper Products LLC,,,,,2020-01-01-00:0,,1000230,,Natural Gas (Weighted U.S. Average),2020-12-31-00:0,
Tier 1 (Equation C-1),11683.8,,,0.22,,,,,,,,No. 4 Recovery Boiler,0.022,2020,,,,,5.5,6.6,,,,,,,,,,,"WESTROCK TEXAS, L.P.",,,,,2020-01-01-00:0,,1002305,,Natural Gas (Weighted U.S. Average),2020-12-31-00:0,
Tier 1 (Equation C-1),11823.0,,,0.47,,,,,,,,No. 3 Recovery Furnace (R402),0.094,2020,,,,,11.8,28.1,,,,,,,,,,,GEORGIA-PACIFIC CEDAR SPRINGS LLC,,,,,2020-01-01-00:0,,1002823,,Residual Fuel Oil No. 6,2020-12-31-00:0,
Tier 1 (Equation C-1),12009.6,,,0.23,,,,,,,,Recovery Boiler No. 4,0.023,2020,,,,,5.7,6.7,,,,,,,,,,,EVERGREEN PACKAGING-PINE BLUFF,,,,,2020-01-01-00:0,,1003501,,Natural Gas (Weighted U.S. Average),2020-12-31-00:0,
Tier 1 (Equation C-1),12338.4,,,0.33,,,,,,,,Lime Kiln 69-04,0.0,2020,,0.214,,,8.1,0.0,,,,,,,,,,,PACKAGING CORPORATION OF AMERICA,,,,,2020-01-01-00:0,,1006256,,Petroleum Coke,2020-12-31-00:0,
Tier 1 (Equation C-1),12763.3,,,0.51,,,,,,,,07-2505,0.102,2020,,,,,12.7,30.4,,,,,,,,,,,New-Indy Catawba LLC,,,,,2020-01-01-00:0,,1000348,,Residual Fuel Oil No. 6,2020-12-31-00:0,
Tier 1 (Equation C-1),13294.1,,,0.68,,,,,,,,Kraft Lime Kiln/P12,0.0,2020,,0.999,,,16.9,0.0,,,,,,,,,,,Ahlstrom NA Specialty Solutions LLC,,,,,2020-01-01-00:0,,1002339,,Natural Gas (Weighted U.S. Average),2020-12-31-00:0,
Tier 1 (Equation C-1),14290.4,,,0.73,,,,,,,,Z003,0.0,2020,,1.0,,,18.2,0.0,,,,,,,,,,,BOISE WHITE PAPER MILL,,,,,2020-01-01-00:0,,1002963,,Natural Gas (Weighted U.S. Average),2020-12-31-00:0,
Tier 1 (Equation C-1),14634.1,,,0.59,,,,,,,,Recovery Furnace No.10,0.119,2020,,,,,14.8,35.4,,,,,,,,,,,Blue Ridge Paper Products LLC,,,,,2020-01-01-00:0,,1000230,,Distillate Fuel Oil No. 2,2020-12-31-00:0,
Tier 1 (Equation C-1),14721.8,,,0.75,,,,,,,,Lime Kiln,0.0,2020,,0.73,,,18.7,0.0,,,,,,,,,,,PORT TOWNSEND PAPER CORP,,,,,2020-01-01-00:0,,1005732,,Natural Gas (Weighted U.S. Average),2020-12-31-00:0,
Tier 1 (Equation C-1),15233.6,,,0.61,,,,,,,,RF#1,0.122,2020,,,,,15.2,36.3,,,,,,,,,,,"WestRock CP, LLC - Panama City Mill (Formerly RockTenn)",,,,,2020-01-01-00:0,,1006958,,Residual Fuel Oil No. 6,2020-12-31-00:0,
Tier 1 (Equation C-1),15531.0,,,0.29,,,,,,,,07-5105,0.029,2020,,,,,7.3,8.7,,,,,,,,,,,New-Indy Catawba LLC,,,,,2020-01-01-00:0,,1000348,,Natural Gas (Weighted U.S. Average),2020-12-31-00:0,
Tier 1 (Equation C-1),15656.8,,,0.3,,,,,,,,No. 3 Recovery Boiler,0.03,2020,,,,,7.4,8.8,,,,,,,,,,,"WESTROCK TEXAS, L.P.",,,,,2020-01-01-00:0,,1002305,,Natural Gas (Weighted U.S. Average),2020-12-31-00:0,
Tier 1 (Equation C-1),17560.2,,,0.89,,,,,,,,Lime Kiln No.5,0.0,2020,,0.7217,,,22.3,0.0,,,,,,,,,,,Blue Ridge Paper Products LLC,,,,,2020-01-01-00:0,,1000230,,Natural Gas (Weighted U.S. Average),2020-12-31-00:0,
Tier 1 (Equation C-1),17738.3,,,0.33,,,,,,,,X001,0.033,2020,,,,,8.4,10.0,,,,,,,,,,,"ALABAMA RIVER CELLULOSE, LLC",,,,,2020-01-01-00:0,,1007917,,Natural Gas (Weighted U.S. Average),2020-12-31-00:0,
Tier 1 (Equation C-1),17964.8,,,0.34,,,,,,,,RB2,0.034,2020,,,,,8.5,10.1,,,,,,,,,,,"WESTROCK CP, LLC - HODGE MILL",,,,,2020-01-01-00:0,,1005012,,Natural Gas (Weighted U.S. Average),2020-12-31-00:0,
Tier 1 (Equation C-1),18707.2,,,0.49,,,,,,,,LK1,0.0,2020,,0.36,,,12.3,0.0,,,,,,,,,,,International Paper - Pine Hill Mill,,,,,2020-01-01-00:0,,1002113,,Petroleum Coke,2020-12-31-00:0,
Tier 1 (Equation C-1),18771.8,,,0.96,,,,,,,,No. 2 Lime Kiln (L04003),0.0,2020,,1.0,,,23.9,0.0,,,,,,,,,,,"GRAPHIC PACKAGING INTERNATIONAL LLC, West Monroe Mill Plant 31",,,,,2020-01-01-00:0,,1000602,,Natural Gas (Weighted U.S. Average),2020-12-31-00:0,
Tier 1 (Equation C-1),19222.3,,,0.98,,,,,,,,No. 1 Lime Kiln,0.0,2020,,0.632695204,,,24.5,0.0,,,,,,,,,,,"WESTROCK TEXAS, L.P.",,,,,2020-01-01-00:0,,1002305,,Natural Gas (Weighted U.S. Average),2020-12-31-00:0,
Tier 1 (Equation C-1),19497.2,,,0.37,,,,,,,,RF1,0.037,2020,,,,,9.2,11.0,,,,,,,,,,,"WestRock CP, LLC--Hopewell Mill (Formerly RockTenn)",,,,,2020-01-01-00:0,,1008708,,Natural Gas (Weighted U.S. Average),2020-12-31-00:0,
Tier 1 (Equation C-1),19549.4,,,0.99,,,,,,,,Lime Kiln,0.0,2020,,1.0,,,24.9,0.0,,,,,,,,,,,"Domtar Paper Company, LLC",,,,,2020-01-01-00:0,,1005706,,Natural Gas (Weighted U.S. Average),2020-12-31-00:0,
Tier 1 (Equation C-1),20179.1,,,0.38,,,,,,,,Number 4 Recovery Furnace,0.038,2020,,,,,9.5,11.3,,,,,,,,,,,CLEARWATER PAPER CORP,,,,,2020-01-01-00:0,,1004705,,Natural Gas (Weighted U.S. Average),2020-12-31-00:0,
Tier 1 (Equation C-1),20281.2,,,1.03,,,,,,,,Lime Kiln (P30),0.0,2020,,1.0,,,25.8,0.0,,,,,,,,,,,WISCONSIN RAPIDS PAPER MILL,,,,,2020-01-01-00:0,,1004874,,Natural Gas (Weighted U.S. Average),2020-12-31-00:0,
Tier 1 (Equation C-1),20715.9,,,1.05,,,,,,,,No. 1 Lime Kiln (L04002),0.0,2020,,1.0,,,26.4,0.0,,,,,,,,,,,"GRAPHIC PACKAGING INTERNATIONAL LLC, West Monroe Mill Plant 31",,,,,2020-01-01-00:0,,1000602,,Natural Gas (Weighted U.S. Average),2020-12-31-00:0,
Tier 1 (Equation C-1),20904.8,,,0.39,,,,,,,,RF#2,0.039,2020,,,,,9.8,11.7,,,,,,,,,,,"WestRock CP, LLC - Panama City Mill (Formerly RockTenn)",,,,,2020-01-01-00:0,,1006958,,Natural Gas (Weighted U.S. Average),2020-12-31-00:0,
Tier 1 (Equation C-1),21135.1,,,1.08,,,,,,,,Lime Kiln No. 1,0.0,2020,,0.65,,,26.9,0.0,,,,,,,,,,,EVERGREEN PACKAGING-PINE BLUFF,,,,,2020-01-01-00:0,,1003501,,Natural Gas (Weighted U.S. Average),2020-12-31-00:0,
Tier 1 (Equation C-1),21482.3,,,1.09,,,,,,,,LK1,0.0,2020,,1.0,,,27.3,0.0,,,,,,,,,,,"WestRock CP, LLC - Florence Mill",,,,,2020-01-01-00:0,,1000319,,Natural Gas (Weighted U.S. Average),2020-12-31-00:0,
Tier 1 (Equation C-1),21578.0,,,0.57,,,,,,,,Lime Kiln (EUG E7),0.0,2020,,0.24,,,14.2,0.0,,,,,,,,,,,International Paper - Valliant Mill,,,,,2020-01-01-00:0,,1006776,,Petroleum Coke,2020-12-31-00:0,
Tier 1 (Equation C-1),22605.0,,,1.15,,,,,,,,Lime Kiln No. 2,0.0,2020,,0.69,,,28.8,0.0,,,,,,,,,,,EVERGREEN PACKAGING-PINE BLUFF,,,,,2020-01-01-00:0,,1003501,,Natural Gas (Weighted U.S. Average),2020-12-31-00:0,
Tier 1 (Equation C-1),22843.9,,,0.67,,,,,,,,AA-013,0.134,2020,,0.259437,,,16.7,39.9,,,,,,,,,,,LEAF RIVER CELLULOSE LLC,,,,,2020-01-01-00:0,,1008025,,Petroleum Coke,2020-12-31-00:0,
Tier 1 (Equation C-1),22972.3,,,0.94,,,,,,,,Recovery Furnace,0.189,2020,,,,,23.6,56.3,,,,,,,,,,,PORT TOWNSEND PAPER CORP,,,,,2020-01-01-00:0,,1005732,,Residual Fuel Oil No. 5,2020-12-31-00:0,
Tier 1 (Equation C-1),23159.2,,,1.18,,,,,,,,No. 2 Lime Kiln (L601),0.0,2020,,1.0,,,29.5,0.0,,,,,,,,,,,GEORGIA-PACIFIC CEDAR SPRINGS LLC,,,,,2020-01-01-00:0,,1002823,,Natural Gas (Weighted U.S. Average),2020-12-31-00:0,
Tier 1 (Equation C-1),23289.4,,,1.19,,,,,,,,No.1 Lime Kiln,0.0,2020,,1.0,,,29.6,0.0,,,,,,,,,,,Sylvamo Eastover Mill,,,,,2020-01-01-00:0,,1006262,,Natural Gas (Weighted U.S. Average),2020-12-31-00:0,
Tier 1 (Equation C-1),23513.3,,,1.2,,,,,,,,Lime Kiln 69-04,0.0,2020,,0.786,,,29.9,0.0,,,,,,,,,,,PACKAGING CORPORATION OF AMERICA,,,,,2020-01-01-00:0,,1006256,,Natural Gas (Weighted U.S. Average),2020-12-31-00:0,
Tier 1 (Equation C-1),24387.3,,,1.24,,,,,,,,GHG-02_LK,0.0,2020,,1.0,,,31.0,0.0,,,,,,,,,,,NIPPON DYNAWAVE PACKAGING,,,,,2020-01-01-00:0,,1006360,,Natural Gas (Weighted U.S. Average),2020-12-31-00:0,
Tier 1 (Equation C-1),25215.3,,,1.28,,,,,,,,LK1,0.0,2020,,1.0,,,32.1,0.0,,,,,,,,,,,"WestRock CP, LLC--Hopewell Mill (Formerly RockTenn)",,,,,2020-01-01-00:0,,1008708,,Natural Gas (Weighted U.S. Average),2020-12-31-00:0,
Tier 1 (Equation C-1),26214.5,,,1.33,,,,,,,,LIme Kiln,0.0,2020,,1.0,,,33.3,0.0,,,,,,,,,,,CASCADE PACIFIC PULP HALSEY PULP MILL,,,,,2020-01-01-00:0,,1004017,,Natural Gas (Weighted U.S. Average),2020-12-31-00:0,
Tier 1 (Equation C-1),26383.5,,,1.34,,,,,,,,LK2,0.0,2020,,1.0,,,33.6,0.0,,,,,,,,,,,"WestRock CP, LLC - Florence Mill",,,,,2020-01-01-00:0,,1000319,,Natural Gas (Weighted U.S. Average),2020-12-31-00:0,
Tier 1 (Equation C-1),26917.7,,,0.51,,,,,,,,recovery furnace,0.051,2020,,,,,12.7,15.1,,,,,,,,,,,ND OTM LLC,,,,,2020-01-01-00:0,,1007069,,Natural Gas (Weighted U.S. Average),2020-12-31-00:0,
Tier 1 (Equation C-1),26950.1,,,1.37,,,,,,,,P001,0.0,2020,,0.98,,,34.3,0.0,,,,,,,,,,,Pixelle Specialty Solutions LLC,,,,,2020-01-01-00:0,,1000183,,Natural Gas (Weighted U.S. Average),2020-12-31-00:0,
Tier 1 (Equation C-1),28727.8,,,0.54,,,,,,,,Recovery Boiler,0.054,2020,,,,,13.5,16.1,,,,,,,,,,,GREIF RIVERVILLE LLC,,,,,2020-01-01-00:0,,1003943,,Natural Gas (Weighted U.S. Average),2020-12-31-00:0,
Tier 1 (Equation C-1),29551.5,,,0.78,,,,,,,,Lime Kiln No. 2/ Z013,0.0,2020,,0.349,,,19.5,0.0,,,,,,,,,,,International Paper-Prattville Mill,,,,,2020-01-01-00:0,,1006892,,Petroleum Coke,2020-12-31-00:0,
Tier 1 (Equation C-1),30032.5,,,1.53,,,,,,,,LK2,0.0,2020,,1.0,,,38.2,0.0,,,,,,,,,,,"WESTROCK CP, LLC - HODGE MILL",,,,,2020-01-01-00:0,,1005012,,Natural Gas (Weighted U.S. Average),2020-12-31-00:0,
Tier 1 (Equation C-1),30574.2,,,1.56,,,,,,,,LK1,0.0,2020,,1.0,,,38.9,0.0,,,,,,,,,,,"WESTROCK CP, LLC - HODGE MILL",,,,,2020-01-01-00:0,,1005012,,Natural Gas (Weighted U.S. Average),2020-12-31-00:0,
Tier 1 (Equation C-1),30964.9,,,0.58,,,,,,,,Number 3 Lime Kiln,0.058,2020,,,,,14.6,17.4,,,,,,,,,,,CLEARWATER PAPER CORP,,,,,2020-01-01-00:0,,1004705,,Natural Gas (Weighted U.S. Average),2020-12-31-00:0,
Tier 1 (Equation C-1),31070.0,,,0.59,,,,,,,,Number 4 Lime Kiln,0.059,2020,,0.99,,,14.6,17.4,,,,,,,,,,,CLEARWATER PAPER CORP,,,,,2020-01-01-00:0,,1004705,,Natural Gas (Weighted U.S. Average),2020-12-31-00:0,
Tier 1 (Equation C-1),31502.1,,,0.59,,,,,,,,Recovery Boiler 6,0.059,2020,,,,,14.8,17.7,,,,,,,,,,,International Paper-Franklin Mill,,,,,2020-01-01-00:0,,1000258,,Natural Gas (Weighted U.S. Average),2020-12-31-00:0,
Tier 1 (Equation C-1),32070.4,,,1.28,,,,,,,,Calciner,0.256,2020,,1.0,,,32.0,76.4,,,,,,,,,,,Pixelle Specialty Solutions,,,,,2020-01-01-00:0,,1004199,,Residual Fuel Oil No. 6,2020-12-31-00:0,
Tier 1 (Equation C-1),32148.7,,,0.61,,,,,,,,No.3 Recovery Furnace,0.061,2020,,,,,15.1,18.1,,,,,,,,,,,Resolute Forest Products Calhoun Operation,,,,,2020-01-01-00:0,,1000311,,Natural Gas (Weighted U.S. Average),2020-12-31-00:0,
Tier 1 (Equation C-1),32690.5,,,1.66,,,,,,,,07-2723,0.0,2020,,1.0,,,41.6,0.0,,,,,,,,,,,New-Indy Catawba LLC,,,,,2020-01-01-00:0,,1000348,,Natural Gas (Weighted U.S. Average),2020-12-31-00:0,
Tier 1 (Equation C-1),33396.2,,,1.7,,,,,,,,Lime Kiln,0.0,2020,,1.0,,,42.5,0.0,,,,,,,,,,,Resolute Forest Products Calhoun Operation,,,,,2020-01-01-00:0,,1000311,,Natural Gas (Weighted U.S. Average),2020-12-31-00:0,
Tier 1 (Equation C-1),34883.1,,,1.78,,,,,,,,No. 2 Lime Kiln,0.0,2020,,0.9988,,,44.4,0.0,,,,,,,,,,,"WestRock Coated Board, LLC",,,,,2020-01-01-00:0,,1000262,,Natural Gas (Weighted U.S. Average),2020-12-31-00:0,
Tier 1 (Equation C-1),35276.8,,,1.8,,,,,,,,LK#1,0.0,2020,,1.0,,,44.9,0.0,,,,,,,,,,,"WestRock CP, LLC - Panama City Mill (Formerly RockTenn)",,,,,2020-01-01-00:0,,1006958,,Natural Gas (Weighted U.S. Average),2020-12-31-00:0,
Tier 1 (Equation C-1),35402.3,,,0.67,,,,,,,,"Boilers 6,7,8,10",0.067,2020,,,,,16.7,19.9,,,,,,,,,,,FINCH PAPER LLC,,,,,2020-01-01-00:0,,1006608,,Natural Gas (Weighted U.S. Average),2020-12-31-00:0,
Tier 1 (Equation C-1),36706.8,,,1.87,,,,,,,,Lime Kiln 4,0.0,2020,,1.0,,,46.7,0.0,,,,,,,,,,,International Paper-Franklin Mill,,,,,2020-01-01-00:0,,1000258,,Natural Gas (Weighted U.S. Average),2020-12-31-00:0,
Tier 1 (Equation C-1),37082.6,,,1.89,,,,,,,,No.2 Lime Kiln,0.0,2020,,1.0,,,47.2,0.0,,,,,,,,,,,Sylvamo Eastover Mill,,,,,2020-01-01-00:0,,1006262,,Natural Gas (Weighted U.S. Average),2020-12-31-00:0,
Tier 1 (Equation C-1),37635.3,,,1.92,,,,,,,,No. 1 Lime Kiln,0.0,2020,,0.9963,,,47.9,0.0,,,,,,,,,,,"WestRock Coated Board, LLC",,,,,2020-01-01-00:0,,1000262,,Natural Gas (Weighted U.S. Average),2020-12-31-00:0,
Tier 1 (Equation C-1),41510.2,,,2.11,,,,,,,,Lime Kiln,0.0,2020,,1.0,,,52.8,0.0,,,,,,,,,,,Billerud Quinnesec LLC,,,,,2020-01-01-00:0,,1001892,,Natural Gas (Weighted U.S. Average),2020-12-31-00:0,
Tier 1 (Equation C-1),44927.8,,,0.85,,,,,,,,RB1,0.085,2020,,,,,21.2,25.2,,,,,,,,,,,"WestRock CP, LLC - Stevenson Mill",,,,,2020-01-01-00:0,,1008553,,Natural Gas (Weighted U.S. Average),2020-12-31-00:0,
Tier 1 (Equation C-1),45952.9,,,2.34,,,,,,,,X003,0.0,2020,,1.0,,,58.5,0.0,,,,,,,,,,,"ALABAMA RIVER CELLULOSE, LLC",,,,,2020-01-01-00:0,,1007917,,Natural Gas (Weighted U.S. Average),2020-12-31-00:0,
Tier 1 (Equation C-1),47321.0,,,2.41,,,,,,,,No. 7 Lime Kiln,0.0,2020,,0.723149759,,,60.2,0.0,,,,,,,,,,,"WESTROCK TEXAS, L.P.",,,,,2020-01-01-00:0,,1002305,,Natural Gas (Weighted U.S. Average),2020-12-31-00:0,
Tier 1 (Equation C-1),47416.0,,,2.41,,,,,,,,LK 4,0.0,2020,,1.0,,,60.3,0.0,,,,,,,,,,,"WestRock CP, LLC - Fernandina Beach Mill (Formerly Smurfit-Stone)",,,,,2020-01-01-00:0,,1002272,,Natural Gas (Weighted U.S. Average),2020-12-31-00:0,
Tier 1 (Equation C-1),52460.3,,,2.67,,,,,,,,LK3,0.0,2020,,1.0,,,66.7,0.0,,,,,,,,,,,"West Rock Mill Company, LLC",,,,,2020-01-01-00:0,,1007964,,Natural Gas (Weighted U.S. Average),2020-12-31-00:0,
Tier 1 (Equation C-1),58440.2,,,2.97,,,,,,,,X014,0.0,2020,,1.0,,,74.3,0.0,,,,,,,,,,,"ALABAMA RIVER CELLULOSE, LLC",,,,,2020-01-01-00:0,,1007917,,Natural Gas (Weighted U.S. Average),2020-12-31-00:0,
"Tier 1 (Equation C-1b, natural gas billing in mmBtu)",866.2,,,0.04,,,,,,,,No. 3 Lime Kiln / 1431-00,0.0,2020,,1.0,,,1.1,0.0,,,,,,,,,,,WESTROCK LONGVIEW LLC,,,,,2020-01-01-00:0,,1006454,,Natural Gas (Weighted U.S. Average),2020-12-31-00:0,
"Tier 1 (Equation C-1b, natural gas billing in mmBtu)",1421.8,,,0.03,,,,,,,,Unit 1 (#2 Recovery Boiler SN-05A),0.003,2020,,,,,0.7,0.8,,,,,,,,,,,GREEN BAY PACKAGING/ARK KRAFT,,,,,2020-01-01-00:0,,1002098,,Natural Gas (Weighted U.S. Average),2020-12-31-00:0,
"Tier 1 (Equation C-1b, natural gas billing in mmBtu)",2045.4,,,0.04,,,,,,,,No. 19 Recovery Furnace / 1261-10,0.004,2020,,,,,1.0,1.1,,,,,,,,,,,WESTROCK LONGVIEW LLC,,,,,2020-01-01-00:0,,1006454,,Natural Gas (Weighted U.S. Average),2020-12-31-00:0,
"Tier 1 (Equation C-1b, natural gas billing in mmBtu)",3650.9,,,0.07,,,,,,,,Recovery Furnace,0.007,2020,,,,,1.7,2.1,,,,,,,,,,,"Hood Container of Louisiana, LLC",,,,,2020-01-01-00:0,,1002846,,Natural Gas (Weighted U.S. Average),2020-12-31-00:0,
"Tier 1 (Equation C-1b, natural gas billing in mmBtu)",10127.9,,,0.52,,,,,,,,Lime kiln #2,0.0,2020,,1.0,,,12.9,0.0,,,,,,,,,,,WestRock Tacoma Mill,,,,,2020-01-01-00:0,,1000624,,Natural Gas (Weighted U.S. Average),2020-12-31-00:0,
"Tier 1 (Equation C-1b, natural gas billing in mmBtu)",17325.0,,,0.33,,,,,,,,No. 1 Recovery Furnace (R400),0.033,2020,,,,,8.2,9.7,,,,,,,,,,,GEORGIA-PACIFIC CEDAR SPRINGS LLC,,,,,2020-01-01-00:0,,1002823,,Natural Gas (Weighted U.S. Average),2020-12-31-00:0,
"Tier 1 (Equation C-1b, natural gas billing in mmBtu)",18679.0,,,0.95,,,,,,,,Unit 2 (#2 Lime Kiln  SN-08),0.0,2020,,1.0,,,23.8,0.0,,,,,,,,,,,GREEN BAY PACKAGING/ARK KRAFT,,,,,2020-01-01-00:0,,1002098,,Natural Gas (Weighted U.S. Average),2020-12-31-00:0,
"Tier 1 (Equation C-1b, natural gas billing in mmBtu)",18936.8,,,0.96,,,,,,,,No. 4 Lime Kiln / 1450-00,0.0,2020,,1.0,,,24.1,0.0,,,,,,,,,,,WESTROCK LONGVIEW LLC,,,,,2020-01-01-00:0,,1006454,,Natural Gas (Weighted U.S. Average),2020-12-31-00:0,
