FlowName,Compartment,FlowAmount,Unit,DataReliability,Source,Year,FRS_ID,FacilityName,Address,City,State,Zip,Latitude,Longitude,County,NAICS,SIC,FacilityID,FlowChemIdentifier
Pyrene,air,0.7352427129867247,kg,2.0,NEI,2017,110056957084.0,PCA Valdosta Mill,5495 Lake Park-Clyattville Road,Clyattville,GA,31601,30.6949,-83.30442,Lowndes,322130,,555311,129-00-0
Selenium,air,0.5562709498878224,kg,2.0,NEI,2017,110056957084.0,PCA Valdosta Mill,5495 Lake Park-Clyattville Road,Clyattville,GA,31601,30.6949,-83.30442,Lowndes,322130,,555311,7/5/83
Styrene,air,6349.828148030429,kg,2.0,NEI,2017,110056957084.0,PCA Valdosta Mill,5495 Lake Park-Clyattville Road,Clyattville,GA,31601,30.6949,-83.30442,Lowndes,322130,,555311,79637-11-9
Sulfur Dioxide,air,427412.83277308,kg,2.965823467234931,NEI,2017,110056957084.0,PCA Valdosta Mill,5495 Lake Park-Clyattville Road,Clyattville,GA,31601,30.6949,-83.30442,Lowndes,322130,,555311,12396-99-5
Tetrachloroethylene,air,126.994387713039,kg,2.0,NEI,2017,110056957084.0,PCA Valdosta Mill,5495 Lake Park-Clyattville Road,Clyattville,GA,31601,30.6949,-83.30442,Lowndes,322130,,555311,127-18-4
Toluene,air,3075.1038535179423,kg,2.0,NEI,2017,110056957084.0,PCA Valdosta Mill,5495 Lake Park-Clyattville Road,Clyattville,GA,31601,30.6949,-83.30442,Lowndes,322130,,555311,8/4/01
Trichloroethylene,air,100.261739950141,kg,2.0,NEI,2017,110056957084.0,PCA Valdosta Mill,5495 Lake Park-Clyattville Road,Clyattville,GA,31601,30.6949,-83.30442,Lowndes,322130,,555311,52037-46-4
Vinyl Chloride,air,60.1570439700846,kg,2.0,NEI,2017,110056957084.0,PCA Valdosta Mill,5495 Lake Park-Clyattville Road,Clyattville,GA,31601,30.6949,-83.30442,Lowndes,322130,,555311,75-01-4
Volatile Organic Compounds,air,0.0,kg,3.0361136432582265,NEI,2017,110056957084.0,PCA Valdosta Mill,5495 Lake Park-Clyattville Road,Clyattville,GA,31601,30.6949,-83.30442,Lowndes,322130,,555311,
o-Xylene,air,83.55240401440241,kg,2.0,NEI,2017,110056957084.0,PCA Valdosta Mill,5495 Lake Park-Clyattville Road,Clyattville,GA,31601,30.6949,-83.30442,Lowndes,322130,,555311,95-47-6
2-Methylnaphthalene,air,0.036680563466316,kg,2.0,NEI,2017,110017412968.0,"Rayonier Performance Fibers, LLC",4470 Savannah Hwy,Jesup,GA,31545,31.6582,-81.8407,Wayne,322110,,556611,7419-61-6
Anthracene,air,0.001754313850212,kg,2.0,NEI,2017,110017412968.0,"Rayonier Performance Fibers, LLC",4470 Savannah Hwy,Jesup,GA,31545,31.6582,-81.8407,Wayne,322110,,556611,120-12-7
Arsenic,air,0.306544708968498,kg,2.0,NEI,2017,110017412968.0,"Rayonier Performance Fibers, LLC",4470 Savannah Hwy,Jesup,GA,31545,31.6582,-81.8407,Wayne,322110,,556611,7784-42-1
Benzene,air,9.810062269007924,kg,2.0,NEI,2017,110017412968.0,"Rayonier Performance Fibers, LLC",4470 Savannah Hwy,Jesup,GA,31545,31.6582,-81.8407,Wayne,322110,,556611,27271-55-2
Beryllium,air,8.346099608000001e-05,kg,2.0,NEI,2017,110017412968.0,"Rayonier Performance Fibers, LLC",4470 Savannah Hwy,Jesup,GA,31545,31.6582,-81.8407,Wayne,322110,,556611,7440-41-7
Cadmium,air,1.6852889756180942,kg,2.0,NEI,2017,110017412968.0,"Rayonier Performance Fibers, LLC",4470 Savannah Hwy,Jesup,GA,31545,31.6582,-81.8407,Wayne,322110,,556611,81271-94-5
Carbon Monoxide,air,1526430.313582636,kg,1.0650908171121216,NEI,2017,110017412968.0,"Rayonier Performance Fibers, LLC",4470 Savannah Hwy,Jesup,GA,31545,31.6582,-81.8407,Wayne,322110,,556611,50-00-0
Chromium (VI),air,0.08640072822997,kg,2.0,NEI,2017,110017412968.0,"Rayonier Performance Fibers, LLC",4470 Savannah Hwy,Jesup,GA,31545,31.6582,-81.8407,Wayne,322110,,556611,18540-29-9
Chromium III,air,2.064004585140344,kg,2.0,NEI,2017,110017412968.0,"Rayonier Performance Fibers, LLC",4470 Savannah Hwy,Jesup,GA,31545,31.6582,-81.8407,Wayne,322110,,556611,
Cobalt,air,0.128673087715172,kg,2.0,NEI,2017,110017412968.0,"Rayonier Performance Fibers, LLC",4470 Savannah Hwy,Jesup,GA,31545,31.6582,-81.8407,Wayne,322110,,556611,7440-48-4
Fluorene,air,0.0318802226301482,kg,2.0,NEI,2017,110017412968.0,"Rayonier Performance Fibers, LLC",4470 Savannah Hwy,Jesup,GA,31545,31.6582,-81.8407,Wayne,322110,,556611,2299-68-5
Hexane,air,7676.860538429569,kg,2.0,NEI,2017,110017412968.0,"Rayonier Performance Fibers, LLC",4470 Savannah Hwy,Jesup,GA,31545,31.6582,-81.8407,Wayne,322110,,556611,92112-69-1
Lead,air,35.924515704,kg,1.3131313131313131,NEI,2017,110017412968.0,"Rayonier Performance Fibers, LLC",4470 Savannah Hwy,Jesup,GA,31545,31.6582,-81.8407,Wayne,322110,,556611,15875-18-0
Manganese,air,43.99845989,kg,5.0,NEI,2017,110017412968.0,"Rayonier Performance Fibers, LLC",4470 Savannah Hwy,Jesup,GA,31545,31.6582,-81.8407,Wayne,322110,,556611,22325-60-6
Mercury,air,7.139661837816201,kg,5.0,NEI,2017,110017412968.0,"Rayonier Performance Fibers, LLC",4470 Savannah Hwy,Jesup,GA,31545,31.6582,-81.8407,Wayne,322110,,556611,7439-97-6
Naphthalene,air,2.679010249403642,kg,2.0,NEI,2017,110017412968.0,"Rayonier Performance Fibers, LLC",4470 Savannah Hwy,Jesup,GA,31545,31.6582,-81.8407,Wayne,322110,,556611,72931-45-4
Nickel,air,220.44589182,kg,5.0,NEI,2017,110017412968.0,"Rayonier Performance Fibers, LLC",4470 Savannah Hwy,Jesup,GA,31545,31.6582,-81.8407,Wayne,322110,,556611,21595-53-9
Nitrogen Oxides,air,1144571.7625286565,kg,1.0118349076433664,NEI,2017,110017412968.0,"Rayonier Performance Fibers, LLC",4470 Savannah Hwy,Jesup,GA,31545,31.6582,-81.8407,Wayne,322110,,556611,
PM10-PM2.5,air,47127.52149520797,kg,4.816662347519696,NEI,2017,110017412968.0,"Rayonier Performance Fibers, LLC",4470 Savannah Hwy,Jesup,GA,31545,31.6582,-81.8407,Wayne,322110,,556611,
PM2.5 Primary (Filt + Cond),air,276954.2348367875,kg,4.96954907290256,NEI,2017,110017412968.0,"Rayonier Performance Fibers, LLC",4470 Savannah Hwy,Jesup,GA,31545,31.6582,-81.8407,Wayne,322110,,556611,
Phenanthrene,air,0.0536274457262236,kg,2.0,NEI,2017,110017412968.0,"Rayonier Performance Fibers, LLC",4470 Savannah Hwy,Jesup,GA,31545,31.6582,-81.8407,Wayne,322110,,556611,85-01-8
Pyrene,air,0.0120717440419268,kg,2.0,NEI,2017,110017412968.0,"Rayonier Performance Fibers, LLC",4470 Savannah Hwy,Jesup,GA,31545,31.6582,-81.8407,Wayne,322110,,556611,129-00-0
Sulfur Dioxide,air,33117.23252607,kg,1.0967251510046432,NEI,2017,110017412968.0,"Rayonier Performance Fibers, LLC",4470 Savannah Hwy,Jesup,GA,31545,31.6582,-81.8407,Wayne,322110,,556611,12396-99-5
Toluene,air,14.874652230729676,kg,2.0,NEI,2017,110017412968.0,"Rayonier Performance Fibers, LLC",4470 Savannah Hwy,Jesup,GA,31545,31.6582,-81.8407,Wayne,322110,,556611,8/4/01
Volatile Organic Compounds,air,60286.45676780911,kg,3.3238357234278157,NEI,2017,110017412968.0,"Rayonier Performance Fibers, LLC",4470 Savannah Hwy,Jesup,GA,31545,31.6582,-81.8407,Wayne,322110,,556611,
Xylenes (Mixed Isomers),air,0.26111679808368,kg,2.0,NEI,2017,110017412968.0,"Rayonier Performance Fibers, LLC",4470 Savannah Hwy,Jesup,GA,31545,31.6582,-81.8407,Wayne,322110,,556611,
"1,2,4-Trichlorobenzene",air,2418.5302405763578,kg,4.005995844129328,NEI,2017,110070828183.0,INTERNATIONAL PAPER GEORGETOWN MILL,700 S KAMINSKI ST,GEORGETOWN,SC,29440-4708,33.365251,-79.304173,Georgetown,322121,,5698611,63697-18-7
"1,3-Butadiene",air,9.481732471052304,kg,4.98512576413778,NEI,2017,110070828183.0,INTERNATIONAL PAPER GEORGETOWN MILL,700 S KAMINSKI ST,GEORGETOWN,SC,29440-4708,33.365251,-79.304173,Georgetown,322121,,5698611,130983-70-9
"1,4-Dichlorobenzene",air,187.18459091830317,kg,2.997437225739342,NEI,2017,110070828183.0,INTERNATIONAL PAPER GEORGETOWN MILL,700 S KAMINSKI ST,GEORGETOWN,SC,29440-4708,33.365251,-79.304173,Georgetown,322121,,5698611,106-46-7
"2,4-Dinitrophenol",air,0.4593091216449736,kg,2.189404166259465,NEI,2017,110070828183.0,INTERNATIONAL PAPER GEORGETOWN MILL,700 S KAMINSKI ST,GEORGETOWN,SC,29440-4708,33.365251,-79.304173,Georgetown,322121,,5698611,51-28-5
"2,4-Dinitrotoluene",air,0.6306705130486376,kg,2.9995386332046805,NEI,2017,110070828183.0,INTERNATIONAL PAPER GEORGETOWN MILL,700 S KAMINSKI ST,GEORGETOWN,SC,29440-4708,33.365251,-79.304173,Georgetown,322121,,5698611,121-14-2
2-Chloroacetophenone,air,0.00727426083769,kg,2.0,NEI,2017,110070828183.0,INTERNATIONAL PAPER GEORGETOWN MILL,700 S KAMINSKI ST,GEORGETOWN,SC,29440-4708,33.365251,-79.304173,Georgetown,322121,,5698611,532-27-4
2-Methylnaphthalene,air,81.31978247672063,kg,2.9998846289740926,NEI,2017,110070828183.0,INTERNATIONAL PAPER GEORGETOWN MILL,700 S KAMINSKI ST,GEORGETOWN,SC,29440-4708,33.365251,-79.304173,Georgetown,322121,,5698611,7419-61-6
4-Nitrophenol,air,0.2898933874968824,kg,2.215143690200016,NEI,2017,110070828183.0,INTERNATIONAL PAPER GEORGETOWN MILL,700 S KAMINSKI ST,GEORGETOWN,SC,29440-4708,33.365251,-79.304173,Georgetown,322121,,5698611,100-02-7
Acenaphthene,air,6.617072852026945,kg,3.069477391185043,NEI,2017,110070828183.0,INTERNATIONAL PAPER GEORGETOWN MILL,700 S KAMINSKI ST,GEORGETOWN,SC,29440-4708,33.365251,-79.304173,Georgetown,322121,,5698611,83-32-9
Acenaphthylene,air,578.5117555563598,kg,3.0906380879187965,NEI,2017,110070828183.0,INTERNATIONAL PAPER GEORGETOWN MILL,700 S KAMINSKI ST,GEORGETOWN,SC,29440-4708,33.365251,-79.304173,Georgetown,322121,,5698611,208-96-8
Acetophenone,air,8201.373625585635,kg,3.248645954145029,NEI,2017,110070828183.0,INTERNATIONAL PAPER GEORGETOWN MILL,700 S KAMINSKI ST,GEORGETOWN,SC,29440-4708,33.365251,-79.304173,Georgetown,322121,,5698611,98-86-2
Acrolein,air,9595.564220537644,kg,2.170082814549544,NEI,2017,110070828183.0,INTERNATIONAL PAPER GEORGETOWN MILL,700 S KAMINSKI ST,GEORGETOWN,SC,29440-4708,33.365251,-79.304173,Georgetown,322121,,5698611,25314-61-8
Acrylonitrile,air,5.3262902610302,kg,3.0,NEI,2017,110070828183.0,INTERNATIONAL PAPER GEORGETOWN MILL,700 S KAMINSKI ST,GEORGETOWN,SC,29440-4708,33.365251,-79.304173,Georgetown,322121,,5698611,63908-52-1
Anthracene,air,84.8609420205945,kg,3.0113007040965907,NEI,2017,110070828183.0,INTERNATIONAL PAPER GEORGETOWN MILL,700 S KAMINSKI ST,GEORGETOWN,SC,29440-4708,33.365251,-79.304173,Georgetown,322121,,5698611,120-12-7
Antimony,air,5.016354994455189,kg,2.7451745405443955,NEI,2017,110070828183.0,INTERNATIONAL PAPER GEORGETOWN MILL,700 S KAMINSKI ST,GEORGETOWN,SC,29440-4708,33.365251,-79.304173,Georgetown,322121,,5698611,35734-21-5
Arsenic,air,13.080541274595564,kg,1.3741727882111034,NEI,2017,110070828183.0,INTERNATIONAL PAPER GEORGETOWN MILL,700 S KAMINSKI ST,GEORGETOWN,SC,29440-4708,33.365251,-79.304173,Georgetown,322121,,5698611,7784-42-1
Benz[a]Anthracene,air,18.294530778323196,kg,2.552244341728966,NEI,2017,110070828183.0,INTERNATIONAL PAPER GEORGETOWN MILL,700 S KAMINSKI ST,GEORGETOWN,SC,29440-4708,33.365251,-79.304173,Georgetown,322121,,5698611,56-55-3
Benzene,air,9837.084397516268,kg,2.1843176097615475,NEI,2017,110070828183.0,INTERNATIONAL PAPER GEORGETOWN MILL,700 S KAMINSKI ST,GEORGETOWN,SC,29440-4708,33.365251,-79.304173,Georgetown,322121,,5698611,27271-55-2
Benzofluoranthenes,air,0.000459851944706,kg,2.0,NEI,2017,110070828183.0,INTERNATIONAL PAPER GEORGETOWN MILL,700 S KAMINSKI ST,GEORGETOWN,SC,29440-4708,33.365251,-79.304173,Georgetown,322121,,5698611,
Benzyl Chloride,air,0.7274260837690001,kg,2.0,NEI,2017,110070828183.0,INTERNATIONAL PAPER GEORGETOWN MILL,700 S KAMINSKI ST,GEORGETOWN,SC,29440-4708,33.365251,-79.304173,Georgetown,322121,,5698611,27987-13-9
Beryllium,air,0.9717457304341096,kg,2.5135197259891418,NEI,2017,110070828183.0,INTERNATIONAL PAPER GEORGETOWN MILL,700 S KAMINSKI ST,GEORGETOWN,SC,29440-4708,33.365251,-79.304173,Georgetown,322121,,5698611,7440-41-7
Biphenyl,air,119.87325725542144,kg,3.193692359167011,NEI,2017,110070828183.0,INTERNATIONAL PAPER GEORGETOWN MILL,700 S KAMINSKI ST,GEORGETOWN,SC,29440-4708,33.365251,-79.304173,Georgetown,322121,,5698611,81846-81-3
Bis(2-Ethylhexyl)Phthalate,air,0.2041928516647866,kg,2.152392334793632,NEI,2017,110070828183.0,INTERNATIONAL PAPER GEORGETOWN MILL,700 S KAMINSKI ST,GEORGETOWN,SC,29440-4708,33.365251,-79.304173,Georgetown,322121,,5698611,82208-43-3
Bromoform,air,0.04052802466713,kg,2.0,NEI,2017,110070828183.0,INTERNATIONAL PAPER GEORGETOWN MILL,700 S KAMINSKI ST,GEORGETOWN,SC,29440-4708,33.365251,-79.304173,Georgetown,322121,,5698611,75-25-2
Cadmium,air,8.680606381491044,kg,2.1550200817650778,NEI,2017,110070828183.0,INTERNATIONAL PAPER GEORGETOWN MILL,700 S KAMINSKI ST,GEORGETOWN,SC,29440-4708,33.365251,-79.304173,Georgetown,322121,,5698611,81271-94-5
Carbon Disulfide,air,2884.231227142041,kg,4.406171789454629,NEI,2017,110070828183.0,INTERNATIONAL PAPER GEORGETOWN MILL,700 S KAMINSKI ST,GEORGETOWN,SC,29440-4708,33.365251,-79.304173,Georgetown,322121,,5698611,355120-85-3
Carbon Monoxide,air,2391285.2718435093,kg,1.6395596736501947,NEI,2017,110070828183.0,INTERNATIONAL PAPER GEORGETOWN MILL,700 S KAMINSKI ST,GEORGETOWN,SC,29440-4708,33.365251,-79.304173,Georgetown,322121,,5698611,50-00-0
Carbon Tetrachloride,air,611.4071291120316,kg,4.510767698820267,NEI,2017,110070828183.0,INTERNATIONAL PAPER GEORGETOWN MILL,700 S KAMINSKI ST,GEORGETOWN,SC,29440-4708,33.365251,-79.304173,Georgetown,322121,,5698611,56-23-5
Carbonyl Sulfide,air,1053.79849457036,kg,5.0,NEI,2017,110070828183.0,INTERNATIONAL PAPER GEORGETOWN MILL,700 S KAMINSKI ST,GEORGETOWN,SC,29440-4708,33.365251,-79.304173,Georgetown,322121,,5698611,20684-88-2
Chlorobenzene,air,159.40768116825862,kg,3.2249282866319797,NEI,2017,110070828183.0,INTERNATIONAL PAPER GEORGETOWN MILL,700 S KAMINSKI ST,GEORGETOWN,SC,29440-4708,33.365251,-79.304173,Georgetown,322121,,5698611,68411-45-0
Chromium (VI),air,13.859555528998786,kg,2.204799399121043,NEI,2017,110070828183.0,INTERNATIONAL PAPER GEORGETOWN MILL,700 S KAMINSKI ST,GEORGETOWN,SC,29440-4708,33.365251,-79.304173,Georgetown,322121,,5698611,18540-29-9
Chromium III,air,26.34909654664,kg,2.0,NEI,2017,110070828183.0,INTERNATIONAL PAPER GEORGETOWN MILL,700 S KAMINSKI ST,GEORGETOWN,SC,29440-4708,33.365251,-79.304173,Georgetown,322121,,5698611,
Chrysene,air,0.0011639148462734,kg,2.0,NEI,2017,110070828183.0,INTERNATIONAL PAPER GEORGETOWN MILL,700 S KAMINSKI ST,GEORGETOWN,SC,29440-4708,33.365251,-79.304173,Georgetown,322121,,5698611,218-01-9
Cobalt,air,5.334448279469164,kg,3.011428918206498,NEI,2017,110070828183.0,INTERNATIONAL PAPER GEORGETOWN MILL,700 S KAMINSKI ST,GEORGETOWN,SC,29440-4708,33.365251,-79.304173,Georgetown,322121,,5698611,7440-48-4
Cumene,air,215.90816386562983,kg,3.0898912085299584,NEI,2017,110070828183.0,INTERNATIONAL PAPER GEORGETOWN MILL,700 S KAMINSKI ST,GEORGETOWN,SC,29440-4708,33.365251,-79.304173,Georgetown,322121,,5698611,51609-83-7
Cyanide,air,2.5979502991750003,kg,2.0,NEI,2017,110070828183.0,INTERNATIONAL PAPER GEORGETOWN MILL,700 S KAMINSKI ST,GEORGETOWN,SC,29440-4708,33.365251,-79.304173,Georgetown,322121,,5698611,57-12-5
"Dibenzo[a,h]Anthracene",air,1.355283802492412,kg,2.999617137760588,NEI,2017,110070828183.0,INTERNATIONAL PAPER GEORGETOWN MILL,700 S KAMINSKI ST,GEORGETOWN,SC,29440-4708,33.365251,-79.304173,Georgetown,322121,,5698611,56-56-4
Dibutyl Phthalate,air,32.3507339955492,kg,3.2153638555514243,NEI,2017,110070828183.0,INTERNATIONAL PAPER GEORGETOWN MILL,700 S KAMINSKI ST,GEORGETOWN,SC,29440-4708,33.365251,-79.304173,Georgetown,322121,,5698611,84-74-2
Diethanolamine,air,62.2147294692,kg,5.0,NEI,2017,110070828183.0,INTERNATIONAL PAPER GEORGETOWN MILL,700 S KAMINSKI ST,GEORGETOWN,SC,29440-4708,33.365251,-79.304173,Georgetown,322121,,5698611,61791-44-4
Dimethyl Sulfate,air,0.04988064574416,kg,2.0,NEI,2017,110070828183.0,INTERNATIONAL PAPER GEORGETOWN MILL,700 S KAMINSKI ST,GEORGETOWN,SC,29440-4708,33.365251,-79.304173,Georgetown,322121,,5698611,139443-72-4
Ethyl Benzene,air,467.24985028782834,kg,2.9795562004232963,NEI,2017,110070828183.0,INTERNATIONAL PAPER GEORGETOWN MILL,700 S KAMINSKI ST,GEORGETOWN,SC,29440-4708,33.365251,-79.304173,Georgetown,322121,,5698611,70955-17-8
Ethyl Chloride,air,0.04364556502614,kg,2.0,NEI,2017,110070828183.0,INTERNATIONAL PAPER GEORGETOWN MILL,700 S KAMINSKI ST,GEORGETOWN,SC,29440-4708,33.365251,-79.304173,Georgetown,322121,,5698611,75-00-3
Ethylene Dibromide,air,0.0012470161436039,kg,2.0,NEI,2017,110070828183.0,INTERNATIONAL PAPER GEORGETOWN MILL,700 S KAMINSKI ST,GEORGETOWN,SC,29440-4708,33.365251,-79.304173,Georgetown,322121,,5698611,624-61-3
Ethylene Dichloride,air,81.47105006542041,kg,2.309995962428538,NEI,2017,110070828183.0,INTERNATIONAL PAPER GEORGETOWN MILL,700 S KAMINSKI ST,GEORGETOWN,SC,29440-4708,33.365251,-79.304173,Georgetown,322121,,5698611,107-06-2
Ethylene Glycol,air,0.0065135864332,kg,5.0,NEI,2017,110070828183.0,INTERNATIONAL PAPER GEORGETOWN MILL,700 S KAMINSKI ST,GEORGETOWN,SC,29440-4708,33.365251,-79.304173,Georgetown,322121,,5698611,37221-95-7
Fluoranthene,air,152.4128909310668,kg,3.029206995569146,NEI,2017,110070828183.0,INTERNATIONAL PAPER GEORGETOWN MILL,700 S KAMINSKI ST,GEORGETOWN,SC,29440-4708,33.365251,-79.304173,Georgetown,322121,,5698611,76774-50-0
Fluorene,air,57.15403379864396,kg,2.584537682969924,NEI,2017,110070828183.0,INTERNATIONAL PAPER GEORGETOWN MILL,700 S KAMINSKI ST,GEORGETOWN,SC,29440-4708,33.365251,-79.304173,Georgetown,322121,,5698611,2299-68-5
Hexachlorobenzene,air,0.689268714264438,kg,3.0,NEI,2017,110070828183.0,INTERNATIONAL PAPER GEORGETOWN MILL,700 S KAMINSKI ST,GEORGETOWN,SC,29440-4708,33.365251,-79.304173,Georgetown,322121,,5698611,118-74-1
Hexane,air,1850.7928008006645,kg,2.805447648496333,NEI,2017,110070828183.0,INTERNATIONAL PAPER GEORGETOWN MILL,700 S KAMINSKI ST,GEORGETOWN,SC,29440-4708,33.365251,-79.304173,Georgetown,322121,,5698611,92112-69-1
Hydrogen Fluoride,air,954.0165374136628,kg,2.875580894837982,NEI,2017,110070828183.0,INTERNATIONAL PAPER GEORGETOWN MILL,700 S KAMINSKI ST,GEORGETOWN,SC,29440-4708,33.365251,-79.304173,Georgetown,322121,,5698611,
"Indeno[1,2,3-c,d]Pyrene",air,0.8796176909287923,kg,2.9992440794881228,NEI,2017,110070828183.0,INTERNATIONAL PAPER GEORGETOWN MILL,700 S KAMINSKI ST,GEORGETOWN,SC,29440-4708,33.365251,-79.304173,Georgetown,322121,,5698611,
Isophorone,air,1.6201067541458802,kg,2.627972374125212,NEI,2017,110070828183.0,INTERNATIONAL PAPER GEORGETOWN MILL,700 S KAMINSKI ST,GEORGETOWN,SC,29440-4708,33.365251,-79.304173,Georgetown,322121,,5698611,78-59-1
Lead,air,63.835383255744105,kg,1.9006012878435767,NEI,2017,110070828183.0,INTERNATIONAL PAPER GEORGETOWN MILL,700 S KAMINSKI ST,GEORGETOWN,SC,29440-4708,33.365251,-79.304173,Georgetown,322121,,5698611,15875-18-0
Manganese,air,738.014649362337,kg,2.1503420751899838,NEI,2017,110070828183.0,INTERNATIONAL PAPER GEORGETOWN MILL,700 S KAMINSKI ST,GEORGETOWN,SC,29440-4708,33.365251,-79.304173,Georgetown,322121,,5698611,22325-60-6
Mercury,air,1.918683151519504,kg,1.858610846499448,NEI,2017,110070828183.0,INTERNATIONAL PAPER GEORGETOWN MILL,700 S KAMINSKI ST,GEORGETOWN,SC,29440-4708,33.365251,-79.304173,Georgetown,322121,,5698611,7439-97-6
Methyl Bromide,air,407.9872033816487,kg,2.9321004734432137,NEI,2017,110070828183.0,INTERNATIONAL PAPER GEORGETOWN MILL,700 S KAMINSKI ST,GEORGETOWN,SC,29440-4708,33.365251,-79.304173,Georgetown,322121,,5698611,74-83-9
Methyl Chloroform,air,121.7850426368422,kg,2.5267764475154126,NEI,2017,110070828183.0,INTERNATIONAL PAPER GEORGETOWN MILL,700 S KAMINSKI ST,GEORGETOWN,SC,29440-4708,33.365251,-79.304173,Georgetown,322121,,5698611,74552-83-3
Methyl Iodide,air,359.07551349362,kg,3.0,NEI,2017,110070828183.0,INTERNATIONAL PAPER GEORGETOWN MILL,700 S KAMINSKI ST,GEORGETOWN,SC,29440-4708,33.365251,-79.304173,Georgetown,322121,,5698611,147937-07-3
Methyl Isobutyl Ketone,air,1082.21605655086,kg,3.99149244009962,NEI,2017,110070828183.0,INTERNATIONAL PAPER GEORGETOWN MILL,700 S KAMINSKI ST,GEORGETOWN,SC,29440-4708,33.365251,-79.304173,Georgetown,322121,,5698611,108-10-1
Methyl Methacrylate,air,0.0207836023934,kg,2.0,NEI,2017,110070828183.0,INTERNATIONAL PAPER GEORGETOWN MILL,700 S KAMINSKI ST,GEORGETOWN,SC,29440-4708,33.365251,-79.304173,Georgetown,322121,,5698611,11/6/65
Methyl Tert-Butyl Ether,air,0.03637130418845,kg,2.0,NEI,2017,110070828183.0,INTERNATIONAL PAPER GEORGETOWN MILL,700 S KAMINSKI ST,GEORGETOWN,SC,29440-4708,33.365251,-79.304173,Georgetown,322121,,5698611,1634-04-4
Methylene Chloride,air,5778.756982597037,kg,2.9411392729075727,NEI,2017,110070828183.0,INTERNATIONAL PAPER GEORGETOWN MILL,700 S KAMINSKI ST,GEORGETOWN,SC,29440-4708,33.365251,-79.304173,Georgetown,322121,,5698611,1605-72-7
Methylhydrazine,air,0.1766606203439,kg,2.0,NEI,2017,110070828183.0,INTERNATIONAL PAPER GEORGETOWN MILL,700 S KAMINSKI ST,GEORGETOWN,SC,29440-4708,33.365251,-79.304173,Georgetown,322121,,5698611,60-34-4
Naphthalene,air,3489.053662086404,kg,3.035276630614961,NEI,2017,110070828183.0,INTERNATIONAL PAPER GEORGETOWN MILL,700 S KAMINSKI ST,GEORGETOWN,SC,29440-4708,33.365251,-79.304173,Georgetown,322121,,5698611,72931-45-4
Nickel,air,63.29833415343238,kg,1.9516511452612304,NEI,2017,110070828183.0,INTERNATIONAL PAPER GEORGETOWN MILL,700 S KAMINSKI ST,GEORGETOWN,SC,29440-4708,33.365251,-79.304173,Georgetown,322121,,5698611,21595-53-9
Nitrogen Oxides,air,1639795.478905313,kg,1.9998047577931115,NEI,2017,110070828183.0,INTERNATIONAL PAPER GEORGETOWN MILL,700 S KAMINSKI ST,GEORGETOWN,SC,29440-4708,33.365251,-79.304173,Georgetown,322121,,5698611,
PAH/POM - Unspecified,air,704.4499506666724,kg,3.2483542850560165,NEI,2017,110070828183.0,INTERNATIONAL PAPER GEORGETOWN MILL,700 S KAMINSKI ST,GEORGETOWN,SC,29440-4708,33.365251,-79.304173,Georgetown,322121,,5698611,
PM10-PM2.5,air,96681.85560994432,kg,4.770707507835041,NEI,2017,110070828183.0,INTERNATIONAL PAPER GEORGETOWN MILL,700 S KAMINSKI ST,GEORGETOWN,SC,29440-4708,33.365251,-79.304173,Georgetown,322121,,5698611,
PM2.5 Primary (Filt + Cond),air,506453.8578551282,kg,4.844306986299807,NEI,2017,110070828183.0,INTERNATIONAL PAPER GEORGETOWN MILL,700 S KAMINSKI ST,GEORGETOWN,SC,29440-4708,33.365251,-79.304173,Georgetown,322121,,5698611,
Pentachlorophenol,air,0.1354687904588172,kg,2.2213041585151903,NEI,2017,110070828183.0,INTERNATIONAL PAPER GEORGETOWN MILL,700 S KAMINSKI ST,GEORGETOWN,SC,29440-4708,33.365251,-79.304173,Georgetown,322121,,5698611,101802-54-4
Phenanthrene,air,1222.2310142387855,kg,3.009790186547429,NEI,2017,110070828183.0,INTERNATIONAL PAPER GEORGETOWN MILL,700 S KAMINSKI ST,GEORGETOWN,SC,29440-4708,33.365251,-79.304173,Georgetown,322121,,5698611,85-01-8
Phosphorus,air,55.847109060666,kg,2.0,NEI,2017,110070828183.0,INTERNATIONAL PAPER GEORGETOWN MILL,700 S KAMINSKI ST,GEORGETOWN,SC,29440-4708,33.365251,-79.304173,Georgetown,322121,,5698611,13967-14-1
Polychlorinated Biphenyls,air,0.0044534787508288,kg,5.0,NEI,2017,110070828183.0,INTERNATIONAL PAPER GEORGETOWN MILL,700 S KAMINSKI ST,GEORGETOWN,SC,29440-4708,33.365251,-79.304173,Georgetown,322121,,5698611,
Propionaldehyde,air,4492.112546543268,kg,3.526150878648508,NEI,2017,110070828183.0,INTERNATIONAL PAPER GEORGETOWN MILL,700 S KAMINSKI ST,GEORGETOWN,SC,29440-4708,33.365251,-79.304173,Georgetown,322121,,5698611,123-38-6
Propylene Dichloride,air,79.52008850067283,kg,2.1416310139011414,NEI,2017,110070828183.0,INTERNATIONAL PAPER GEORGETOWN MILL,700 S KAMINSKI ST,GEORGETOWN,SC,29440-4708,33.365251,-79.304173,Georgetown,322121,,5698611,78-87-5
