Facility Id,FRS Id,Primary NAICS Code,Industry Type (subparts),Industry Type (sectors),Unit Name,General Fuel Type,Specific Fuel Type,Other Fuel Name,Blend Fuel Name,Fuel Methane (CH4) emissions (mt CO2e),Fuel Nitrous Oxide (N2O) emissions (mt CO2e),FacilityID,FacilityName,Address,City,State,Zip,Latitude,Longitude,County,NAICS,SIC,UrbanRural
1000230,110009846480.0,322110,"AA,C,TT","Pulp and Paper, Waste",PB - Riley Bark,Other,Wood and Wood Residuals (dry basis),,,139.5,832.016,1000230,Blue Ridge Paper Products LLC,175 MAIN ST,CANTON,NC,28716.0,35.535,-82.8411,Haywood,322110,,
1000230,110009846480.0,322110,"AA,C,TT","Pulp and Paper, Waste",PB - Riley Coal,Coal,Bituminous,,,727.25,1260.838,1000230,Blue Ridge Paper Products LLC,175 MAIN ST,CANTON,NC,28716.0,35.535,-82.8411,Haywood,322110,,
1000230,110009846480.0,322110,"AA,C,TT","Pulp and Paper, Waste",PB - Riley Coal,Natural Gas,Natural Gas (Weighted U.S. Average),,,3.5,4.172,1000230,Blue Ridge Paper Products LLC,175 MAIN ST,CANTON,NC,28716.0,35.535,-82.8411,Haywood,322110,,
1000230,110009846480.0,322110,"AA,C,TT","Pulp and Paper, Waste",PB - Big Bill,Coal,Bituminous,,,391.5,678.546,1000230,Blue Ridge Paper Products LLC,175 MAIN ST,CANTON,NC,28716.0,35.535,-82.8411,Haywood,322110,,
1000230,110009846480.0,322110,"AA,C,TT","Pulp and Paper, Waste",PB - Big Bill,Petroleum Products,Distillate Fuel Oil No. 2,,,0.0,0.298,1000230,Blue Ridge Paper Products LLC,175 MAIN ST,CANTON,NC,28716.0,35.535,-82.8411,Haywood,322110,,
1000230,110009846480.0,322110,"AA,C,TT","Pulp and Paper, Waste",PB - No.4,Coal,Bituminous,,,936.5,1623.504,1000230,Blue Ridge Paper Products LLC,175 MAIN ST,CANTON,NC,28716.0,35.535,-82.8411,Haywood,322110,,
1000230,110009846480.0,322110,"AA,C,TT","Pulp and Paper, Waste",PB - Peter G,Coal,Bituminous,,,400.0,765.86,1000230,Blue Ridge Paper Products LLC,175 MAIN ST,CANTON,NC,28716.0,35.535,-82.8411,Haywood,322110,,
1000230,110009846480.0,322110,"AA,C,TT","Pulp and Paper, Waste",PB - Riley Bark,Coal,Bituminous,,,318.75,552.492,1000230,Blue Ridge Paper Products LLC,175 MAIN ST,CANTON,NC,28716.0,35.535,-82.8411,Haywood,322110,,
1000230,110009846480.0,322110,"AA,C,TT","Pulp and Paper, Waste",PB - Riley Bark,Other,Wood and Wood Residuals (dry basis),,,296.0,1764.16,1000230,Blue Ridge Paper Products LLC,175 MAIN ST,CANTON,NC,28716.0,35.535,-82.8411,Haywood,322110,,
1000230,110009846480.0,322110,"AA,C,TT","Pulp and Paper, Waste",PB - Riley Coal,Coal,Bituminous,,,632.25,1096.044,1000230,Blue Ridge Paper Products LLC,175 MAIN ST,CANTON,NC,28716.0,35.535,-82.8411,Haywood,322110,,
1000230,110009846480.0,322110,"AA,C,TT","Pulp and Paper, Waste",PB - Riley Coal,Natural Gas,Natural Gas (Weighted U.S. Average),,,1.25,1.49,1000230,Blue Ridge Paper Products LLC,175 MAIN ST,CANTON,NC,28716.0,35.535,-82.8411,Haywood,322110,,
1000230,110009846480.0,322110,"AA,C,TT","Pulp and Paper, Waste",CH - Change Room,Petroleum Products,Propane,,,0.0,0.0,1000230,Blue Ridge Paper Products LLC,175 MAIN ST,CANTON,NC,28716.0,35.535,-82.8411,Haywood,322110,,
1000230,110009846480.0,322110,"AA,C,TT","Pulp and Paper, Waste",CH - Chip Procurement,Petroleum Products,Propane,,,0.0,0.0,1000230,Blue Ridge Paper Products LLC,175 MAIN ST,CANTON,NC,28716.0,35.535,-82.8411,Haywood,322110,,
1000230,110009846480.0,322110,"AA,C,TT","Pulp and Paper, Waste",CH - Distribution Center,Natural Gas,Natural Gas (Weighted U.S. Average),,,0.25,0.298,1000230,Blue Ridge Paper Products LLC,175 MAIN ST,CANTON,NC,28716.0,35.535,-82.8411,Haywood,322110,,
1000230,110009846480.0,322110,"AA,C,TT","Pulp and Paper, Waste",CH - Heavy Equipment,Petroleum Products,Propane,,,0.0,0.0,1000230,Blue Ridge Paper Products LLC,175 MAIN ST,CANTON,NC,28716.0,35.535,-82.8411,Haywood,322110,,
1000230,110009846480.0,322110,"AA,C,TT","Pulp and Paper, Waste",CH - Rollover Bldg,Petroleum Products,Propane,,,0.0,0.0,1000230,Blue Ridge Paper Products LLC,175 MAIN ST,CANTON,NC,28716.0,35.535,-82.8411,Haywood,322110,,
1000230,110009846480.0,322110,"AA,C,TT","Pulp and Paper, Waste",No.19 PM Nip Heaters,Natural Gas,Natural Gas (Weighted U.S. Average),,,0.75,0.894,1000230,Blue Ridge Paper Products LLC,175 MAIN ST,CANTON,NC,28716.0,35.535,-82.8411,Haywood,322110,,
1000230,110009846480.0,322110,"AA,C,TT","Pulp and Paper, Waste",PB - Big Bill,Coal,Bituminous,,,445.75,773.012,1000230,Blue Ridge Paper Products LLC,175 MAIN ST,CANTON,NC,28716.0,35.535,-82.8411,Haywood,322110,,
1000230,110009846480.0,322110,"AA,C,TT","Pulp and Paper, Waste",PB - No.4,Coal,Bituminous,,,871.75,1511.754,1000230,Blue Ridge Paper Products LLC,175 MAIN ST,CANTON,NC,28716.0,35.535,-82.8411,Haywood,322110,,
1000230,110009846480.0,322110,"AA,C,TT","Pulp and Paper, Waste",PB - No.4,Petroleum Products,Distillate Fuel Oil No. 2,,,0.75,2.086,1000230,Blue Ridge Paper Products LLC,175 MAIN ST,CANTON,NC,28716.0,35.535,-82.8411,Haywood,322110,,
1000230,110009846480.0,322110,"AA,C,TT","Pulp and Paper, Waste",PB - Peter G,Coal,Bituminous,,,411.5,713.412,1000230,Blue Ridge Paper Products LLC,175 MAIN ST,CANTON,NC,28716.0,35.535,-82.8411,Haywood,322110,,
1000230,110009846480.0,322110,"AA,C,TT","Pulp and Paper, Waste",PB - Peter G,Natural Gas,Natural Gas (Weighted U.S. Average),,,2.25,2.682,1000230,Blue Ridge Paper Products LLC,175 MAIN ST,CANTON,NC,28716.0,35.535,-82.8411,Haywood,322110,,
1000230,110009846480.0,322110,"AA,C,TT","Pulp and Paper, Waste",PB - Riley Bark,Coal,Bituminous,,,676.75,1173.524,1000230,Blue Ridge Paper Products LLC,175 MAIN ST,CANTON,NC,28716.0,35.535,-82.8411,Haywood,322110,,
1000230,110009846480.0,322110,"AA,C,TT","Pulp and Paper, Waste",PB - Riley Bark,Other,Wood and Wood Residuals (dry basis),,,132.5,790.296,1000230,Blue Ridge Paper Products LLC,175 MAIN ST,CANTON,NC,28716.0,35.535,-82.8411,Haywood,322110,,
1000230,110009846480.0,322110,"AA,C,TT","Pulp and Paper, Waste",PB - Riley Coal,Coal,Bituminous,,,621.25,1077.27,1000230,Blue Ridge Paper Products LLC,175 MAIN ST,CANTON,NC,28716.0,35.535,-82.8411,Haywood,322110,,
1000230,110009846480.0,322110,"AA,C,TT","Pulp and Paper, Waste",PB - Riley Coal,Natural Gas,Natural Gas (Weighted U.S. Average),,,2.0,2.384,1000230,Blue Ridge Paper Products LLC,175 MAIN ST,CANTON,NC,28716.0,35.535,-82.8411,Haywood,322110,,
1000230,110009846480.0,322110,"AA,C,TT","Pulp and Paper, Waste",RTO,Natural Gas,Natural Gas (Weighted U.S. Average),,,0.5,0.596,1000230,Blue Ridge Paper Products LLC,175 MAIN ST,CANTON,NC,28716.0,35.535,-82.8411,Haywood,322110,,
1000230,110009846480.0,322110,"AA,C,TT","Pulp and Paper, Waste",CH - Distribution Center,Natural Gas,Natural Gas (Weighted U.S. Average),,,0.0,0.0,1000230,Blue Ridge Paper Products LLC,175 MAIN ST,CANTON,NC,28716.0,35.535,-82.8411,Haywood,322110,,
1000230,110009846480.0,322110,"AA,C,TT","Pulp and Paper, Waste",PB - Big Bill,Coal,Bituminous,,,468.75,812.646,1000230,Blue Ridge Paper Products LLC,175 MAIN ST,CANTON,NC,28716.0,35.535,-82.8411,Haywood,322110,,
1000230,110009846480.0,322110,"AA,C,TT","Pulp and Paper, Waste",PB - No.4,Coal,Bituminous,,,847.25,1468.842,1000230,Blue Ridge Paper Products LLC,175 MAIN ST,CANTON,NC,28716.0,35.535,-82.8411,Haywood,322110,,
1000230,110009846480.0,322110,"AA,C,TT","Pulp and Paper, Waste",PB - Peter G,Coal,Bituminous,,,483.5,840.062,1000230,Blue Ridge Paper Products LLC,175 MAIN ST,CANTON,NC,28716.0,35.535,-82.8411,Haywood,322110,,
1000230,110009846480.0,322110,"AA,C,TT","Pulp and Paper, Waste",PB - Peter G,Natural Gas,Natural Gas (Weighted U.S. Average),,,0.75,0.894,1000230,Blue Ridge Paper Products LLC,175 MAIN ST,CANTON,NC,28716.0,35.535,-82.8411,Haywood,322110,,
1000230,110009846480.0,322110,"AA,C,TT","Pulp and Paper, Waste",PB - Riley Bark,Coal,Bituminous,,,318.25,551.598,1000230,Blue Ridge Paper Products LLC,175 MAIN ST,CANTON,NC,28716.0,35.535,-82.8411,Haywood,322110,,
1000230,110009846480.0,322110,"AA,C,TT","Pulp and Paper, Waste",PB - Riley Bark,Other,Wood and Wood Residuals,,,637.75,997.704,1000230,Blue Ridge Paper Products LLC,175 MAIN ST,CANTON,NC,28716.0,35.535,-82.8411,Haywood,322110,,
1000230,110009846480.0,322110,"AA,C,TT","Pulp and Paper, Waste",PB - Riley Bark,Petroleum Products,Used Oil,,,0.0,0.0,1000230,Blue Ridge Paper Products LLC,175 MAIN ST,CANTON,NC,28716.0,35.535,-82.8411,Haywood,322110,,
1000230,110009846480.0,322110,"AA,C,TT","Pulp and Paper, Waste",PB - Riley Coal,Coal,Bituminous,,,592.5,1027.206,1000230,Blue Ridge Paper Products LLC,175 MAIN ST,CANTON,NC,28716.0,35.535,-82.8411,Haywood,322110,,
1000230,110009846480.0,322110,"AA,C,TT","Pulp and Paper, Waste",PB - Riley Coal,Natural Gas,Natural Gas (Weighted U.S. Average),,,1.0,1.192,1000230,Blue Ridge Paper Products LLC,175 MAIN ST,CANTON,NC,28716.0,35.535,-82.8411,Haywood,322110,,
1000230,110009846480.0,322110,"AA,C,TT","Pulp and Paper, Waste",PB - Big Bill,Coal,Bituminous,,,454.25,787.614,1000230,Blue Ridge Paper Products LLC,175 MAIN ST,CANTON,NC,28716.0,35.535,-82.8411,Haywood,322110,,
1000230,110009846480.0,322110,"AA,C,TT","Pulp and Paper, Waste",PB - Big Bill,Petroleum Products,Distillate Fuel Oil No. 2,,,0.25,0.596,1000230,Blue Ridge Paper Products LLC,175 MAIN ST,CANTON,NC,28716.0,35.535,-82.8411,Haywood,322110,,
1000230,110009846480.0,322110,"AA,C,TT","Pulp and Paper, Waste",PB - No.4,Coal,Bituminous,,,844.5,1464.372,1000230,Blue Ridge Paper Products LLC,175 MAIN ST,CANTON,NC,28716.0,35.535,-82.8411,Haywood,322110,,
1000230,110009846480.0,322110,"AA,C,TT","Pulp and Paper, Waste",PB - Peter G,Coal,Bituminous,,,456.0,790.892,1000230,Blue Ridge Paper Products LLC,175 MAIN ST,CANTON,NC,28716.0,35.535,-82.8411,Haywood,322110,,
1000230,110009846480.0,322110,"AA,C,TT","Pulp and Paper, Waste",PB - Riley Bark,Coal,Bituminous,,,324.5,562.624,1000230,Blue Ridge Paper Products LLC,175 MAIN ST,CANTON,NC,28716.0,35.535,-82.8411,Haywood,322110,,
1000230,110009846480.0,322110,"AA,C,TT","Pulp and Paper, Waste",PB - Riley Bark,Other,Wood and Wood Residuals,,,624.25,976.546,1000230,Blue Ridge Paper Products LLC,175 MAIN ST,CANTON,NC,28716.0,35.535,-82.8411,Haywood,322110,,
1000230,110009846480.0,322110,"AA,C,TT","Pulp and Paper, Waste",PB - Riley Coal,Coal,Bituminous,,,504.75,875.226,1000230,Blue Ridge Paper Products LLC,175 MAIN ST,CANTON,NC,28716.0,35.535,-82.8411,Haywood,322110,,
1000230,110009846480.0,322110,"AA,C,TT","Pulp and Paper, Waste",Lime Kiln No.4,Natural Gas,Natural Gas (Weighted U.S. Average),,,14.0,0.0,1000230,Blue Ridge Paper Products LLC,175 MAIN ST,CANTON,NC,28716.0,35.535,-82.8411,Haywood,322110,,
1000230,110009846480.0,322110,"AA,C,TT","Pulp and Paper, Waste",Lime Kiln No.4,Petroleum Products,Propane,,,0.0,0.0,1000230,Blue Ridge Paper Products LLC,175 MAIN ST,CANTON,NC,28716.0,35.535,-82.8411,Haywood,322110,,
1000230,110009846480.0,322110,"AA,C,TT","Pulp and Paper, Waste",Lime Kiln No.4,Petroleum Products,Residual Fuel Oil No. 6,,,4.25,0.0,1000230,Blue Ridge Paper Products LLC,175 MAIN ST,CANTON,NC,28716.0,35.535,-82.8411,Haywood,322110,,
1000230,110009846480.0,322110,"AA,C,TT","Pulp and Paper, Waste",Lime Kiln No.5,Natural Gas,Natural Gas (Weighted U.S. Average),,,22.25,0.0,1000230,Blue Ridge Paper Products LLC,175 MAIN ST,CANTON,NC,28716.0,35.535,-82.8411,Haywood,322110,,
1000230,110009846480.0,322110,"AA,C,TT","Pulp and Paper, Waste",Lime Kiln No.5,Petroleum Products,Propane,,,0.0,0.0,1000230,Blue Ridge Paper Products LLC,175 MAIN ST,CANTON,NC,28716.0,35.535,-82.8411,Haywood,322110,,
1000230,110009846480.0,322110,"AA,C,TT","Pulp and Paper, Waste",Lime Kiln No.5,Petroleum Products,Residual Fuel Oil No. 6,,,8.5,0.0,1000230,Blue Ridge Paper Products LLC,175 MAIN ST,CANTON,NC,28716.0,35.535,-82.8411,Haywood,322110,,
1000230,110009846480.0,322110,"AA,C,TT","Pulp and Paper, Waste",PB - No. 1 Natural Gas Package Boiler,Natural Gas,Natural Gas (Weighted U.S. Average),,,35.0,41.72,1000230,Blue Ridge Paper Products LLC,175 MAIN ST,CANTON,NC,28716.0,35.535,-82.8411,Haywood,322110,,
1000230,110009846480.0,322110,"AA,C,TT","Pulp and Paper, Waste",PB - No. 2 Natural Gas Package Boiler,Natural Gas,Natural Gas (Weighted U.S. Average),,,35.25,42.018,1000230,Blue Ridge Paper Products LLC,175 MAIN ST,CANTON,NC,28716.0,35.535,-82.8411,Haywood,322110,,
1000230,110009846480.0,322110,"AA,C,TT","Pulp and Paper, Waste",PB - No. 4,Coal,Bituminous,,,848.0,1470.332,1000230,Blue Ridge Paper Products LLC,175 MAIN ST,CANTON,NC,28716.0,35.535,-82.8411,Haywood,322110,,
1000230,110009846480.0,322110,"AA,C,TT","Pulp and Paper, Waste",PB - No. 4,Natural Gas,Natural Gas (Weighted U.S. Average),,,3.5,4.172,1000230,Blue Ridge Paper Products LLC,175 MAIN ST,CANTON,NC,28716.0,35.535,-82.8411,Haywood,322110,,
1000230,110009846480.0,322110,"AA,C,TT","Pulp and Paper, Waste",PB - No. 4,Petroleum Products,Distillate Fuel Oil No. 2,,,0.0,0.0,1000230,Blue Ridge Paper Products LLC,175 MAIN ST,CANTON,NC,28716.0,35.535,-82.8411,Haywood,322110,,
1000230,110009846480.0,322110,"AA,C,TT","Pulp and Paper, Waste",PB - Riley Bark,Coal,Bituminous,,,277.0,480.078,1000230,Blue Ridge Paper Products LLC,175 MAIN ST,CANTON,NC,28716.0,35.535,-82.8411,Haywood,322110,,
1000230,110009846480.0,322110,"AA,C,TT","Pulp and Paper, Waste",PB - Riley Bark,Other,Wood and Wood Residuals (dry basis),,,143.75,856.452,1000230,Blue Ridge Paper Products LLC,175 MAIN ST,CANTON,NC,28716.0,35.535,-82.8411,Haywood,322110,,
1000230,110009846480.0,322110,"AA,C,TT","Pulp and Paper, Waste",PB - Riley Coal,Coal,Bituminous,,,400.25,694.34,1000230,Blue Ridge Paper Products LLC,175 MAIN ST,CANTON,NC,28716.0,35.535,-82.8411,Haywood,322110,,
1000230,110009846480.0,322110,"AA,C,TT","Pulp and Paper, Waste",PB - Riley Coal,Natural Gas,Natural Gas (Weighted U.S. Average),,,7.25,8.642,1000230,Blue Ridge Paper Products LLC,175 MAIN ST,CANTON,NC,28716.0,35.535,-82.8411,Haywood,322110,,
1000230,110009846480.0,322110,"AA,C,TT","Pulp and Paper, Waste",Recovery Furnace No.10,Other,spent liquor solids,,,226.5,596.894,1000230,Blue Ridge Paper Products LLC,175 MAIN ST,CANTON,NC,28716.0,35.535,-82.8411,Haywood,322110,,
1000230,110009846480.0,322110,"AA,C,TT","Pulp and Paper, Waste",Recovery Furnace No.10,Petroleum Products,Distillate Fuel Oil No. 2,,,14.75,35.462,1000230,Blue Ridge Paper Products LLC,175 MAIN ST,CANTON,NC,28716.0,35.535,-82.8411,Haywood,322110,,
1000230,110009846480.0,322110,"AA,C,TT","Pulp and Paper, Waste",Recovery Furnace No.10,Petroleum Products,Propane,,,1.0,2.086,1000230,Blue Ridge Paper Products LLC,175 MAIN ST,CANTON,NC,28716.0,35.535,-82.8411,Haywood,322110,,
1000230,110009846480.0,322110,"AA,C,TT","Pulp and Paper, Waste",Recovery Furnace No.11,Other,spent liquor solids,,,234.25,617.456,1000230,Blue Ridge Paper Products LLC,175 MAIN ST,CANTON,NC,28716.0,35.535,-82.8411,Haywood,322110,,
1000230,110009846480.0,322110,"AA,C,TT","Pulp and Paper, Waste",Recovery Furnace No.11,Petroleum Products,Distillate Fuel Oil No. 2,,,9.5,22.946,1000230,Blue Ridge Paper Products LLC,175 MAIN ST,CANTON,NC,28716.0,35.535,-82.8411,Haywood,322110,,
1000230,110009846480.0,322110,"AA,C,TT","Pulp and Paper, Waste",Recovery Furnace No.11,Petroleum Products,Propane,,,0.75,1.49,1000230,Blue Ridge Paper Products LLC,175 MAIN ST,CANTON,NC,28716.0,35.535,-82.8411,Haywood,322110,,
1000230,110009846480.0,322110,"AA,C,TT","Pulp and Paper, Waste",Lime Kiln No.5,Natural Gas,Natural Gas (Weighted U.S. Average),,,21.0,0.0,1000230,Blue Ridge Paper Products LLC,175 MAIN ST,CANTON,NC,28716.0,35.535,-82.8411,Haywood,322110,,
1000230,110009846480.0,322110,"AA,C,TT","Pulp and Paper, Waste",Lime Kiln No.5,Petroleum Products,Residual Fuel Oil No. 6,,,6.25,0.0,1000230,Blue Ridge Paper Products LLC,175 MAIN ST,CANTON,NC,28716.0,35.535,-82.8411,Haywood,322110,,
1000230,110009846480.0,322110,"AA,C,TT","Pulp and Paper, Waste",PB - No. 1 Natural Gas Package Boiler,Natural Gas,Natural Gas (Weighted U.S. Average),,,33.75,40.23,1000230,Blue Ridge Paper Products LLC,175 MAIN ST,CANTON,NC,28716.0,35.535,-82.8411,Haywood,322110,,
1000230,110009846480.0,322110,"AA,C,TT","Pulp and Paper, Waste",PB - No. 2 Natural Gas Package Boiler,Natural Gas,Natural Gas (Weighted U.S. Average),,,34.25,40.826,1000230,Blue Ridge Paper Products LLC,175 MAIN ST,CANTON,NC,28716.0,35.535,-82.8411,Haywood,322110,,
1000230,110009846480.0,322110,"AA,C,TT","Pulp and Paper, Waste",PB - No. 4,Coal,Bituminous,,,932.0,1616.054,1000230,Blue Ridge Paper Products LLC,175 MAIN ST,CANTON,NC,28716.0,35.535,-82.8411,Haywood,322110,,
1000230,110009846480.0,322110,"AA,C,TT","Pulp and Paper, Waste",PB - No. 4,Natural Gas,Natural Gas (Weighted U.S. Average),,,1.0,1.192,1000230,Blue Ridge Paper Products LLC,175 MAIN ST,CANTON,NC,28716.0,35.535,-82.8411,Haywood,322110,,
1000230,110009846480.0,322110,"AA,C,TT","Pulp and Paper, Waste",PB - Riley Bark,Coal,Bituminous,,,257.75,446.702,1000230,Blue Ridge Paper Products LLC,175 MAIN ST,CANTON,NC,28716.0,35.535,-82.8411,Haywood,322110,,
1000230,110009846480.0,322110,"AA,C,TT","Pulp and Paper, Waste",PB - Riley Bark,Other,Wood and Wood Residuals (dry basis),,,133.0,793.276,1000230,Blue Ridge Paper Products LLC,175 MAIN ST,CANTON,NC,28716.0,35.535,-82.8411,Haywood,322110,,
1000230,110009846480.0,322110,"AA,C,TT","Pulp and Paper, Waste",PB - Riley Coal,Coal,Bituminous,,,407.25,705.664,1000230,Blue Ridge Paper Products LLC,175 MAIN ST,CANTON,NC,28716.0,35.535,-82.8411,Haywood,322110,,
1000230,110009846480.0,322110,"AA,C,TT","Pulp and Paper, Waste",Recovery Furnace No.10,Other,spent liquor solids,,,258.75,681.526,1000230,Blue Ridge Paper Products LLC,175 MAIN ST,CANTON,NC,28716.0,35.535,-82.8411,Haywood,322110,,
1000230,110009846480.0,322110,"AA,C,TT","Pulp and Paper, Waste",Recovery Furnace No.10,Petroleum Products,Distillate Fuel Oil No. 2,,,8.5,20.562,1000230,Blue Ridge Paper Products LLC,175 MAIN ST,CANTON,NC,28716.0,35.535,-82.8411,Haywood,322110,,
1000230,110009846480.0,322110,"AA,C,TT","Pulp and Paper, Waste",Recovery Furnace No.10,Petroleum Products,Propane,,,0.75,1.788,1000230,Blue Ridge Paper Products LLC,175 MAIN ST,CANTON,NC,28716.0,35.535,-82.8411,Haywood,322110,,
1000230,110009846480.0,322110,"AA,C,TT","Pulp and Paper, Waste",Recovery Furnace No.10,Petroleum Products,Residual Fuel Oil No. 6,,,0.0,0.0,1000230,Blue Ridge Paper Products LLC,175 MAIN ST,CANTON,NC,28716.0,35.535,-82.8411,Haywood,322110,,
1000230,110009846480.0,322110,"AA,C,TT","Pulp and Paper, Waste",Recovery Furnace No.11,Other,spent liquor solids,,,259.75,684.208,1000230,Blue Ridge Paper Products LLC,175 MAIN ST,CANTON,NC,28716.0,35.535,-82.8411,Haywood,322110,,
1000230,110009846480.0,322110,"AA,C,TT","Pulp and Paper, Waste",Recovery Furnace No.11,Petroleum Products,Distillate Fuel Oil No. 2,,,9.25,22.052,1000230,Blue Ridge Paper Products LLC,175 MAIN ST,CANTON,NC,28716.0,35.535,-82.8411,Haywood,322110,,
1000230,110009846480.0,322110,"AA,C,TT","Pulp and Paper, Waste",Recovery Furnace No.11,Petroleum Products,Propane,,,1.0,2.086,1000230,Blue Ridge Paper Products LLC,175 MAIN ST,CANTON,NC,28716.0,35.535,-82.8411,Haywood,322110,,
1000230,110009846480.0,322110,"AA,C,TT","Pulp and Paper, Waste",Recovery Furnace No.11,Petroleum Products,Residual Fuel Oil No. 6,,,0.0,0.0,1000230,Blue Ridge Paper Products LLC,175 MAIN ST,CANTON,NC,28716.0,35.535,-82.8411,Haywood,322110,,
1000230,110009846480.0,322110,"AA,C,TT","Pulp and Paper, Waste",Lime Kiln No.4,Natural Gas,Natural Gas (Weighted U.S. Average),,,18.5,0.0,1000230,Blue Ridge Paper Products LLC,175 MAIN ST,CANTON,NC,28716.0,35.535,-82.8411,Haywood,322110,,
1000230,110009846480.0,322110,"AA,C,TT","Pulp and Paper, Waste",Lime Kiln No.4,Petroleum Products,Residual Fuel Oil No. 6,,,9.25,0.0,1000230,Blue Ridge Paper Products LLC,175 MAIN ST,CANTON,NC,28716.0,35.535,-82.8411,Haywood,322110,,
1000230,110009846480.0,322110,"AA,C,TT","Pulp and Paper, Waste",Lime Kiln No.5,Natural Gas,Natural Gas (Weighted U.S. Average),,,24.5,0.0,1000230,Blue Ridge Paper Products LLC,175 MAIN ST,CANTON,NC,28716.0,35.535,-82.8411,Haywood,322110,,
1000230,110009846480.0,322110,"AA,C,TT","Pulp and Paper, Waste",Lime Kiln No.5,Petroleum Products,Residual Fuel Oil No. 6,,,7.5,0.0,1000230,Blue Ridge Paper Products LLC,175 MAIN ST,CANTON,NC,28716.0,35.535,-82.8411,Haywood,322110,,
1000230,110009846480.0,322110,"AA,C,TT","Pulp and Paper, Waste",PB - No. 1 Natural Gas Package Boiler,Natural Gas,Natural Gas (Weighted U.S. Average),,,31.75,37.846,1000230,Blue Ridge Paper Products LLC,175 MAIN ST,CANTON,NC,28716.0,35.535,-82.8411,Haywood,322110,,
1000230,110009846480.0,322110,"AA,C,TT","Pulp and Paper, Waste",PB - No. 2 Natural Gas Package Boiler,Natural Gas,Natural Gas (Weighted U.S. Average),,,37.0,44.104,1000230,Blue Ridge Paper Products LLC,175 MAIN ST,CANTON,NC,28716.0,35.535,-82.8411,Haywood,322110,,
1000230,110009846480.0,322110,"AA,C,TT","Pulp and Paper, Waste",PB - No. 4,Coal,Bituminous,,,883.25,1531.422,1000230,Blue Ridge Paper Products LLC,175 MAIN ST,CANTON,NC,28716.0,35.535,-82.8411,Haywood,322110,,
1000230,110009846480.0,322110,"AA,C,TT","Pulp and Paper, Waste",PB - No. 4,Natural Gas,Natural Gas (Weighted U.S. Average),,,0.75,0.894,1000230,Blue Ridge Paper Products LLC,175 MAIN ST,CANTON,NC,28716.0,35.535,-82.8411,Haywood,322110,,
1000230,110009846480.0,322110,"AA,C,TT","Pulp and Paper, Waste",PB - Riley Bark,Coal,Bituminous,,,305.25,529.248,1000230,Blue Ridge Paper Products LLC,175 MAIN ST,CANTON,NC,28716.0,35.535,-82.8411,Haywood,322110,,
1000230,110009846480.0,322110,"AA,C,TT","Pulp and Paper, Waste",PB - Riley Bark,Other,Wood and Wood Residuals (dry basis),,,175.25,1044.49,1000230,Blue Ridge Paper Products LLC,175 MAIN ST,CANTON,NC,28716.0,35.535,-82.8411,Haywood,322110,,
1000230,110009846480.0,322110,"AA,C,TT","Pulp and Paper, Waste",PB - Riley Coal,Coal,Bituminous,,,513.0,889.232,1000230,Blue Ridge Paper Products LLC,175 MAIN ST,CANTON,NC,28716.0,35.535,-82.8411,Haywood,322110,,
1000230,110009846480.0,322110,"AA,C,TT","Pulp and Paper, Waste",PB - Riley Coal,Natural Gas,Natural Gas (Weighted U.S. Average),,,4.25,5.066,1000230,Blue Ridge Paper Products LLC,175 MAIN ST,CANTON,NC,28716.0,35.535,-82.8411,Haywood,322110,,
1000230,110009846480.0,322110,"AA,C,TT","Pulp and Paper, Waste",Recovery Furnace No.10,Other,spent liquor solids,,,254.0,669.01,1000230,Blue Ridge Paper Products LLC,175 MAIN ST,CANTON,NC,28716.0,35.535,-82.8411,Haywood,322110,,
1000230,110009846480.0,322110,"AA,C,TT","Pulp and Paper, Waste",Recovery Furnace No.10,Petroleum Products,Distillate Fuel Oil No. 2,,,1.0,2.384,1000230,Blue Ridge Paper Products LLC,175 MAIN ST,CANTON,NC,28716.0,35.535,-82.8411,Haywood,322110,,
1000230,110009846480.0,322110,"AA,C,TT","Pulp and Paper, Waste",Recovery Furnace No.10,Petroleum Products,Propane,,,0.75,2.086,1000230,Blue Ridge Paper Products LLC,175 MAIN ST,CANTON,NC,28716.0,35.535,-82.8411,Haywood,322110,,
1000230,110009846480.0,322110,"AA,C,TT","Pulp and Paper, Waste",Recovery Furnace No.10,Petroleum Products,Residual Fuel Oil No. 6,,,9.0,21.456,1000230,Blue Ridge Paper Products LLC,175 MAIN ST,CANTON,NC,28716.0,35.535,-82.8411,Haywood,322110,,
1000230,110009846480.0,322110,"AA,C,TT","Pulp and Paper, Waste",Recovery Furnace No.11,Other,spent liquor solids,,,255.0,671.692,1000230,Blue Ridge Paper Products LLC,175 MAIN ST,CANTON,NC,28716.0,35.535,-82.8411,Haywood,322110,,
1000230,110009846480.0,322110,"AA,C,TT","Pulp and Paper, Waste",Recovery Furnace No.11,Petroleum Products,Distillate Fuel Oil No. 2,,,2.0,4.47,1000230,Blue Ridge Paper Products LLC,175 MAIN ST,CANTON,NC,28716.0,35.535,-82.8411,Haywood,322110,,
1000230,110009846480.0,322110,"AA,C,TT","Pulp and Paper, Waste",Recovery Furnace No.11,Petroleum Products,Propane,,,1.25,2.98,1000230,Blue Ridge Paper Products LLC,175 MAIN ST,CANTON,NC,28716.0,35.535,-82.8411,Haywood,322110,,
