TIER_1_METHOD_EQUATION,TIER_1_CO2_EMISSIONS,TIER_3_CH4_EMISSIONS,TIER_3_N2O_EMISSIONS,TIER_1_CH4_EMISSIONS,TIER_3_CO2_EMISSIONS,PCT_HEAT_INPUT_COMBUSTED_SUB,TIER3_MOL_DETERMIN_NUMBER,TIER_2_END_DATE,TIER_3_METHOD_EQUATION,TIER_3_START_DATE,FUEL_TYPE_BLEND,UNIT_NAME,TIER_1_N2O_EMISSIONS,REPORTING_YEAR,TIER3_MOL_DETERMIN_FREQ,PCT_HEAT_INPUT_COMBUSTED,TIER_2_START_DATE,TIER3_CARBON_DETERMIN_NUM_VALI,TIER_1_CH4_EMISSIONS_CO2E,TIER_1_N2O_EMISSIONS_CO2E,TIER_2_HHV_DETERMIN_FREQUENCY,TIER3_CARBON_DETERMIN_FREQUENC,TIER_3_CH4_EMISSIONS_CO2E,TIER_2_CH4_EMISSIONS,TIER_2_CH4_EMISSIONS_CO2E,TIER_2_METHOD_EQUATION,TIER_2_N2O_EMISSIONS_CO2E,TIER3_MOL_DETERMIN_NUM_VALID,TIER2_HHV_DETERMIN_FREQ_OTH,PCT_HEAT_INPUT_COMBUSTED_IND,FACILITY_NAME,TIER3_CARBON_DETERMIN_NUM_SUB,TIER_2_CO2_EMISSIONS,TIER_3_END_DATE,TIER_3_OPERATING_HOURS_SUB,TIER_1_START_DATE,TIER_3_N2O_EMISSIONS_CO2E,FACILITY_ID,TIER3_MOL_DETERMIN_FREQ_OTHER,FUEL_TYPE,TIER_1_END_DATE,TIER_2_N2O_EMISSIONS
Tier 1 (Equation C-1),3889.0,,,0.16,,,,,,,,X024,0.032,2017,,,,,3.9,9.4,,,,,,,,,,,GEORGIA-PACIFIC NAHEOLA LLC,,,,,2017-01-01-00:0,,1006962,,Distillate Fuel Oil No. 2,2017-12-31-00:0,
Tier 1 (Equation C-1),3974.1,,,0.14,,,,,,,,Lime Kiln No.5,0.0,2017,,0.1121,,,3.6,0.0,,,,,,,,,,,Blue Ridge Paper Products LLC,,,,,2017-01-01-00:0,,1000230,,Residual Fuel Oil No. 6,2017-12-31-00:0,
Tier 1 (Equation C-1),3984.2,,,0.16,,,,,,,,Recovery Furnace No.11,0.032,2017,,,,,4.0,9.5,,,,,,,,,,,Blue Ridge Paper Products LLC,,,,,2017-01-01-00:0,,1000230,,Residual Fuel Oil No. 6,2017-12-31-00:0,
Tier 1 (Equation C-1),4114.8,,,0.16,,,,,,,,No. 1 Recovery Boiler,0.033,2017,,,,,4.1,9.8,,,,,,,,,,,International Paper - Georgetown Mill,,,,,2017-01-01-00:0,,1007912,,Residual Fuel Oil No. 6,2017-12-31-00:0,
Tier 1 (Equation C-1),4115.3,,,0.08,,,,,,,,No 1. Recovery Furnace,0.008,2017,,,,,1.9,2.3,,,,,,,,,,,"WestRock Coated Board, LLC",,,,,2017-01-01-00:0,,1000262,,Natural Gas (Weighted U.S. Average),2017-12-31-00:0,
Tier 1 (Equation C-1),4118.7,,,0.08,,,,,,,,Recovery Boiler No. 4,0.008,2017,,,,,1.9,2.3,,,,,,,,,,,EVERGREEN PACKAGING-PINE BLUFF,,,,,2017-01-01-00:0,,1003501,,Natural Gas (Weighted U.S. Average),2017-12-31-00:0,
Tier 1 (Equation C-1),4154.8,,,0.08,,,,,,,,Recovery Boiler #3 (P37),0.008,2017,,,,,2.0,2.3,,,,,,,,,,,WISCONSIN RAPIDS PAPER MILL,,,,,2017-01-01-00:0,,1004874,,Natural Gas (Weighted U.S. Average),2017-12-31-00:0,
Tier 1 (Equation C-1),4185.1,,,0.17,,,,,,,,No. 5 Recovery Furnace,0.033,2017,,,,,4.2,10.0,,,,,,,,,,,"RAYONIER PERFORMANCE FIBERS LLC, JESUP MILL",,,,,2017-01-01-00:0,,1001807,,Residual Fuel Oil No. 6,2017-12-31-00:0,
Tier 1 (Equation C-1),4320.8,,,0.17,,,,,,,,Recovery Furnace No.10,0.035,2017,,,,,4.3,10.3,,,,,,,,,,,Blue Ridge Paper Products LLC,,,,,2017-01-01-00:0,,1000230,,Residual Fuel Oil No. 6,2017-12-31-00:0,
Tier 1 (Equation C-1),4905.1,,,0.09,,,,,,,,#14 Recovery Boiler (B21),0.009,2017,,,,,2.3,2.8,,,,,,,,,,,Ahlstrom - Munksjo Mosinee LLC,,,,,2017-01-01-00:0,,1007273,,Natural Gas (Weighted U.S. Average),2017-12-31-00:0,
Tier 1 (Equation C-1),5228.3,,,0.21,,,,,,,,RB4,0.042,2017,,,,,5.3,12.6,,,,,,,,,,,"WestRock CP, LLC - Fernandina Beach Mill (Formerly Smurfit-Stone)",,,,,2017-01-01-00:0,,1002272,,Distillate Fuel Oil No. 2,2017-12-31-00:0,
Tier 1 (Equation C-1),5287.5,,,0.21,,,,,,,,GHG-01_RB10,0.042,2017,,,,,5.3,12.6,,,,,,,,,,,NIPPON DYNAWAVE PACKAGING,,,,,2017-01-01-00:0,,1006360,,Residual Fuel Oil No. 6,2017-12-31-00:0,
Tier 1 (Equation C-1),5341.6,,,0.22,,,,,,,,Recovery Boiler #4,0.043,2017,,,,,5.4,12.9,,,,,,,,,,,WestRock Tacoma Mill,,,,,2017-01-01-00:0,,1000624,,Used Oil,2017-12-31-00:0,
Tier 1 (Equation C-1),5454.0,,,0.22,,,,,,,,B011,0.044,2017,,,,,5.5,13.2,,,,,,,,,,,Pixelle Specialty Solutions LLC,,,,,2017-01-01-00:0,,1000183,,Distillate Fuel Oil No. 2,2017-12-31-00:0,
Tier 1 (Equation C-1),5454.1,,,0.28,,,,,,,,A Lime Kiln,0.0,2017,,0.95,,,6.9,0.0,,,,,,,,,,,PIXELLE ANDROSCOGGIN LLC,,,,,2017-01-01-00:0,,1000593,,Natural Gas (Weighted U.S. Average),2017-12-31-00:0,
Tier 1 (Equation C-1),5605.8,,,0.11,,,,,,,,No. 3 Recovery Boiler,0.011,2017,,,,,2.6,3.1,,,,,,,,,,,"WESTROCK TEXAS, L.P.",,,,,2017-01-01-00:0,,1002305,,Natural Gas (Weighted U.S. Average),2017-12-31-00:0,
Tier 1 (Equation C-1),5692.2,,,0.11,,,,,,,,RF1,0.011,2017,,,,,2.7,3.2,,,,,,,,,,,"WestRock CP, LLC--Hopewell Mill (Formerly RockTenn)",,,,,2017-01-01-00:0,,1008708,,Natural Gas (Weighted U.S. Average),2017-12-31-00:0,
Tier 1 (Equation C-1),5920.6,,,0.11,,,,,,,,RF2,0.011,2017,,,,,2.8,3.3,,,,,,,,,,,International Paper - Orange Mill,,,,,2017-01-01-00:0,,1005909,,Natural Gas (Weighted U.S. Average),2017-12-31-00:0,
Tier 1 (Equation C-1),5948.4,,,0.24,,,,,,,,8R Boiler (SN26),0.048,2017,,,,,6.0,14.4,,,,,,,,,,,GEORGIA-PACIFIC Crossett LLC,,,,,2017-01-01-00:0,,1007214,,Used Oil,2017-12-31-00:0,
Tier 1 (Equation C-1),5971.4,,,0.24,,,,,,,,Recovery Furnace (U500),0.048,2017,,,,,6.1,14.4,,,,,,,,,,,International Paper - Flint River Mill,,,,,2017-01-01-00:0,,1006209,,Distillate Fuel Oil No. 2,2017-12-31-00:0,
Tier 1 (Equation C-1),6071.5,,,0.22,,,,,,,,D Lime Kiln,0.0,2017,,0.0613,,,5.5,0.0,,,,,,,,,,,"RAYONIER PERFORMANCE FIBERS LLC, JESUP MILL",,,,,2017-01-01-00:0,,1001807,,Residual Fuel Oil No. 6,2017-12-31-00:0,
Tier 1 (Equation C-1),6261.4,,,0.12,,,,,,,,No. 4 Recovery Boiler,0.012,2017,,,,,3.0,3.5,,,,,,,,,,,"WESTROCK TEXAS, L.P.",,,,,2017-01-01-00:0,,1002305,,Natural Gas (Weighted U.S. Average),2017-12-31-00:0,
Tier 1 (Equation C-1),6527.6,,,0.12,,,,,,,,RF1,0.012,2017,,,,,3.1,3.7,,,,,,,,,,,International Paper - Orange Mill,,,,,2017-01-01-00:0,,1005909,,Natural Gas (Weighted U.S. Average),2017-12-31-00:0,
Tier 1 (Equation C-1),6560.0,,,0.12,,,,,,,,B14,0.012,2017,,,,,3.1,3.7,,,,,,,,,,,DOMTAR A. W. LLC-NEKOOSA,,,,,2017-01-01-00:0,,1004396,,Natural Gas (Weighted U.S. Average),2017-12-31-00:0,
Tier 1 (Equation C-1),7031.9,,,0.28,,,,,,,,07-5105,0.056,2017,,,,,7.0,16.7,,,,,,,,,,,New-Indy Catawba LLC,,,,,2017-01-01-00:0,,1000348,,Residual Fuel Oil No. 6,2017-12-31-00:0,
Tier 1 (Equation C-1),7785.1,,,0.4,,,,,,,,Lime Kiln SN-01,0.0,2017,,0.25,,,9.9,0.0,,,,,,,,,,,Twin Rivers Pine Bluff LLC,,,,,2017-01-01-00:0,,1003633,,Natural Gas (Weighted U.S. Average),2017-12-31-00:0,
Tier 1 (Equation C-1),7842.4,,,0.15,,,,,,,,Number 5 Recovery Furnace,0.015,2017,,,,,3.7,4.4,,,,,,,,,,,CLEARWATER PAPER CORP,,,,,2017-01-01-00:0,,1004705,,Natural Gas (Weighted U.S. Average),2017-12-31-00:0,
Tier 1 (Equation C-1),7976.7,,,0.15,,,,,,,,Chemical Recovery Furnace,0.015,2017,,,,,3.8,4.5,,,,,,,,,,,"Domtar Paper Company, LLC",,,,,2017-01-01-00:0,,1005706,,Natural Gas (Weighted U.S. Average),2017-12-31-00:0,
Tier 1 (Equation C-1),7986.7,,,0.32,,,,,,,,No. 9 Recovery Boiler/REC007,0.064,2017,,,,,8.0,19.0,,,,,,,,,,,"WestRock Charleston Kraft, LLC",,,,,2017-01-01-00:0,,1000426,,Residual Fuel Oil No. 6,2017-12-31-00:0,
Tier 1 (Equation C-1),8278.1,,,0.42,,,,,,,,103A - Lime Kiln,0.0,2017,,0.999,,,10.5,0.0,,,,,,,,,,,APPLETON ROARING SPRING PAPER MFG,,,,,2017-01-01-00:0,,1005669,,Natural Gas (Weighted U.S. Average),2017-12-31-00:0,
Tier 1 (Equation C-1),8359.9,,,0.34,,,,,,,,No. 2 Recovery Furnace (R401),0.068,2017,,,,,8.5,20.2,,,,,,,,,,,GEORGIA-PACIFIC CEDAR SPRINGS LLC,,,,,2017-01-01-00:0,,1002823,,Distillate Fuel Oil No. 2,2017-12-31-00:0,
Tier 1 (Equation C-1),9062.3,,,0.17,,,,,,,,07-5105,0.017,2017,,,,,4.3,5.1,,,,,,,,,,,New-Indy Catawba LLC,,,,,2017-01-01-00:0,,1000348,,Natural Gas (Weighted U.S. Average),2017-12-31-00:0,
Tier 1 (Equation C-1),9286.6,,,0.18,,,,,,,,Number 4 Recovery Furnace,0.018,2017,,,,,4.4,5.2,,,,,,,,,,,CLEARWATER PAPER CORP,,,,,2017-01-01-00:0,,1004705,,Natural Gas (Weighted U.S. Average),2017-12-31-00:0,
Tier 1 (Equation C-1),10082.2,,,0.4,,,,,,,,07-2505,0.081,2017,,,,,10.1,24.0,,,,,,,,,,,New-Indy Catawba LLC,,,,,2017-01-01-00:0,,1000348,,Residual Fuel Oil No. 6,2017-12-31-00:0,
Tier 1 (Equation C-1),10294.4,,,0.19,,,,,,,,X012,0.019,2017,,,,,4.9,5.8,,,,,,,,,,,"ALABAMA RIVER CELLULOSE, LLC",,,,,2017-01-01-00:0,,1007917,,Natural Gas (Weighted U.S. Average),2017-12-31-00:0,
Tier 1 (Equation C-1),11132.3,,,0.21,,,,,,,,"Boilers 6,7,8,10",0.021,2017,,,,,5.2,6.3,,,,,,,,,,,FINCH PAPER LLC,,,,,2017-01-01-00:0,,1006608,,Natural Gas (Weighted U.S. Average),2017-12-31-00:0,
Tier 1 (Equation C-1),11170.6,,,0.45,,,,,,,,Recovery Boiler,0.089,2017,,,,,11.2,26.6,,,,,,,,,,,RAYONIER PERFORMANCE FIBERS LLC Fernandina Mill,,,,,2017-01-01-00:0,,1001906,,Residual Fuel Oil No. 6,2017-12-31-00:0,
Tier 1 (Equation C-1),11194.0,,,0.45,,,,,,,,No. 1 Recovery Boiler/REC004,0.089,2017,,,,,11.2,26.7,,,,,,,,,,,"WestRock Charleston Kraft, LLC",,,,,2017-01-01-00:0,,1000426,,Residual Fuel Oil No. 6,2017-12-31-00:0,
Tier 1 (Equation C-1),11440.8,,,0.46,,,,,,,,No. 6 Recovery Furnace,0.091,2017,,,,,11.4,27.2,,,,,,,,,,,"RAYONIER PERFORMANCE FIBERS LLC, JESUP MILL",,,,,2017-01-01-00:0,,1001807,,Residual Fuel Oil No. 6,2017-12-31-00:0,
Tier 1 (Equation C-1),11713.0,,,0.47,,,,,,,,Recovery Boiler #3,0.094,2017,,,,,11.7,27.9,,,,,,,,,,,Verso Luke LLC,,,,,2017-01-01-00:0,,1001237,,Distillate Fuel Oil No. 4,2017-12-31-00:0,
Tier 1 (Equation C-1),11962.5,,,0.61,,,,,,,,Lime Kiln (P36),0.0,2017,,1.0,,,15.2,0.0,,,,,,,,,,,Ahlstrom - Munksjo Mosinee LLC,,,,,2017-01-01-00:0,,1007273,,Natural Gas (Weighted U.S. Average),2017-12-31-00:0,
Tier 1 (Equation C-1),12738.9,,,0.65,,,,,,,,P22,0.0,2017,,1.0,,,16.2,0.0,,,,,,,,,,,DOMTAR A. W. LLC-NEKOOSA,,,,,2017-01-01-00:0,,1004396,,Natural Gas (Weighted U.S. Average),2017-12-31-00:0,
Tier 1 (Equation C-1),13023.5,,,0.34,,,,,,,,Lime Kiln (EUG E7),0.0,2017,,0.14,,,8.6,0.0,,,,,,,,,,,International Paper - Valliant Mill,,,,,2017-01-01-00:0,,1006776,,Petroleum Coke,2017-12-31-00:0,
Tier 1 (Equation C-1),13086.2,,,0.67,,,,,,,,Kraft Lime Kiln/P12,0.0,2017,,0.999,,,16.6,0.0,,,,,,,,,,,THILMANY MILL,,,,,2017-01-01-00:0,,1002339,,Natural Gas (Weighted U.S. Average),2017-12-31-00:0,
Tier 1 (Equation C-1),13131.6,,,0.52,,,,,,,,RF#1,0.105,2017,,,,,13.1,31.3,,,,,,,,,,,"WestRock CP, LLC - Panama City Mill (Formerly RockTenn)",,,,,2017-01-01-00:0,,1006958,,Residual Fuel Oil No. 6,2017-12-31-00:0,
Tier 1 (Equation C-1),14806.0,,,0.75,,,,,,,,Lime Kiln No.4,0.0,2017,,0.8683,,,18.8,0.0,,,,,,,,,,,Blue Ridge Paper Products LLC,,,,,2017-01-01-00:0,,1000230,,Natural Gas (Weighted U.S. Average),2017-12-31-00:0,
Tier 1 (Equation C-1),15020.8,,,0.28,,,,,,,,RB2,0.028,2017,,,,,7.1,8.4,,,,,,,,,,,"WESTROCK CP, LLC - HODGE MILL",,,,,2017-01-01-00:0,,1005012,,Natural Gas (Weighted U.S. Average),2017-12-31-00:0,
Tier 1 (Equation C-1),16043.6,,,0.42,,,,,,,,LK1,0.0,2017,,0.25,,,10.6,0.0,,,,,,,,,,,International Paper - Pine Hill Mill,,,,,2017-01-01-00:0,,1002113,,Petroleum Coke,2017-12-31-00:0,
Tier 1 (Equation C-1),16248.6,,,0.83,,,,,,,,Lime Kiln No. 2,0.0,2017,,0.499,,,20.7,0.0,,,,,,,,,,,EVERGREEN PACKAGING-PINE BLUFF,,,,,2017-01-01-00:0,,1003501,,Natural Gas (Weighted U.S. Average),2017-12-31-00:0,
Tier 1 (Equation C-1),17463.0,,,0.46,,,,,,,,Lime Kiln 69-04,0.0,2017,,0.2967,,,11.5,0.0,,,,,,,,,,,PACKAGING CORPORATION OF AMERICA,,,,,2017-01-01-00:0,,1006256,,Petroleum Coke,2017-12-31-00:0,
Tier 1 (Equation C-1),17475.1,,,0.33,,,,,,,,RF#1,0.033,2017,,,,,8.2,9.8,,,,,,,,,,,"WestRock CP, LLC - Panama City Mill (Formerly RockTenn)",,,,,2017-01-01-00:0,,1006958,,Natural Gas (Weighted U.S. Average),2017-12-31-00:0,
Tier 1 (Equation C-1),17518.2,,,0.89,,,,,,,,Lime Kiln,0.0,2017,,1.0,,,22.3,0.0,,,,,,,,,,,"Domtar Paper Company, LLC",,,,,2017-01-01-00:0,,1005706,,Natural Gas (Weighted U.S. Average),2017-12-31-00:0,
Tier 1 (Equation C-1),18282.3,,,0.93,,,,,,,,No. 1 Lime Kiln,0.0,2017,,0.6099,,,23.3,0.0,,,,,,,,,,,"WESTROCK TEXAS, L.P.",,,,,2017-01-01-00:0,,1002305,,Natural Gas (Weighted U.S. Average),2017-12-31-00:0,
Tier 1 (Equation C-1),18931.6,,,0.36,,,,,,,,X001,0.036,2017,,,,,8.9,10.6,,,,,,,,,,,"ALABAMA RIVER CELLULOSE, LLC",,,,,2017-01-01-00:0,,1007917,,Natural Gas (Weighted U.S. Average),2017-12-31-00:0,
Tier 1 (Equation C-1),19557.7,,,1.0,,,,,,,,B Lime Kiln,0.0,2017,,0.92,,,24.9,0.0,,,,,,,,,,,PIXELLE ANDROSCOGGIN LLC,,,,,2017-01-01-00:0,,1000593,,Natural Gas (Weighted U.S. Average),2017-12-31-00:0,
Tier 1 (Equation C-1),20061.4,,,1.02,,,,,,,,Lime Kiln,0.0,2017,,0.84,,,25.5,0.0,,,,,,,,,,,PORT TOWNSEND PAPER CORP,,,,,2017-01-01-00:0,,1005732,,Natural Gas (Weighted U.S. Average),2017-12-31-00:0,
Tier 1 (Equation C-1),20113.9,,,0.38,,,,,,,,No.3 Recovery Furnace,0.038,2017,,,,,9.5,11.3,,,,,,,,,,,Resolute Forest Products Calhoun Operation,,,,,2017-01-01-00:0,,1000311,,Natural Gas (Weighted U.S. Average),2017-12-31-00:0,
Tier 1 (Equation C-1),20848.7,,,1.06,,,,,,,,LK1,0.0,2017,,1.0,,,26.5,0.0,,,,,,,,,,,"WestRock CP, LLC - Florence Mill",,,,,2017-01-01-00:0,,1000319,,Natural Gas (Weighted U.S. Average),2017-12-31-00:0,
Tier 1 (Equation C-1),21449.3,,,1.09,,,,,,,,No. 2 Lime Kiln (L601),0.0,2017,,0.9667,,,27.3,0.0,,,,,,,,,,,GEORGIA-PACIFIC CEDAR SPRINGS LLC,,,,,2017-01-01-00:0,,1002823,,Natural Gas (Weighted U.S. Average),2017-12-31-00:0,
Tier 1 (Equation C-1),21449.9,,,1.09,,,,,,,,Lime Kiln 69-04,0.0,2017,,0.7033,,,27.3,0.0,,,,,,,,,,,PACKAGING CORPORATION OF AMERICA,,,,,2017-01-01-00:0,,1006256,,Natural Gas (Weighted U.S. Average),2017-12-31-00:0,
Tier 1 (Equation C-1),21994.6,,,1.12,,,,,,,,No. 2 Lime Kiln (L04003),0.0,2017,,1.0,,,28.0,0.0,,,,,,,,,,,"GRAPHIC PACKAGING INTERNATIONAL LLC, West Monroe Mill Plant 31",,,,,2017-01-01-00:0,,1000602,,Natural Gas (Weighted U.S. Average),2017-12-31-00:0,
Tier 1 (Equation C-1),22213.6,,,1.13,,,,,,,,Lime Kiln No.5,0.0,2017,,0.877,,,28.3,0.0,,,,,,,,,,,Blue Ridge Paper Products LLC,,,,,2017-01-01-00:0,,1000230,,Natural Gas (Weighted U.S. Average),2017-12-31-00:0,
Tier 1 (Equation C-1),22863.9,,,0.43,,,,,,,,Recovery Boiler 2,0.043,2017,,,,,10.8,12.8,,,,,,,,,,,PIXELLE ANDROSCOGGIN LLC,,,,,2017-01-01-00:0,,1000593,,Natural Gas (Weighted U.S. Average),2017-12-31-00:0,
Tier 1 (Equation C-1),23034.7,,,1.17,,,,,,,,No. 1 Lime Kiln (L04002),0.0,2017,,1.0,,,29.3,0.0,,,,,,,,,,,"GRAPHIC PACKAGING INTERNATIONAL LLC, West Monroe Mill Plant 31",,,,,2017-01-01-00:0,,1000602,,Natural Gas (Weighted U.S. Average),2017-12-31-00:0,
Tier 1 (Equation C-1),23256.6,,,0.44,,,,,,,,Recovery Boiler,0.044,2017,,,,,11.0,13.1,,,,,,,,,,,GREIF RIVERVILLE LLC,,,,,2017-01-01-00:0,,1003943,,Natural Gas (Weighted U.S. Average),2017-12-31-00:0,
Tier 1 (Equation C-1),23955.9,,,0.96,,,,,,,,No. 3 Recovery Furnace (R402),0.191,2017,,,,,23.9,57.0,,,,,,,,,,,GEORGIA-PACIFIC CEDAR SPRINGS LLC,,,,,2017-01-01-00:0,,1002823,,Residual Fuel Oil No. 6,2017-12-31-00:0,
Tier 1 (Equation C-1),24030.6,,,1.22,,,,,,,,LK1,0.0,2017,,0.986,,,30.6,0.0,,,,,,,,,,,"WestRock CP, LLC--Hopewell Mill (Formerly RockTenn)",,,,,2017-01-01-00:0,,1008708,,Natural Gas (Weighted U.S. Average),2017-12-31-00:0,
Tier 1 (Equation C-1),24388.9,,,0.46,,,,,,,,RF#2,0.046,2017,,,,,11.5,13.7,,,,,,,,,,,"WestRock CP, LLC - Panama City Mill (Formerly RockTenn)",,,,,2017-01-01-00:0,,1006958,,Natural Gas (Weighted U.S. Average),2017-12-31-00:0,
Tier 1 (Equation C-1),24541.5,,,0.65,,,,,,,,AA-013,0.0,2017,,0.305155102,,,16.2,0.0,,,,,,,,,,,LEAF RIVER CELLULOSE LLC,,,,,2017-01-01-00:0,,1008025,,Petroleum Coke,2017-12-31-00:0,
Tier 1 (Equation C-1),25435.6,,,0.48,,,,,,,,No. 1 Recovery Furnace (R400),0.048,2017,,,,,12.0,14.3,,,,,,,,,,,GEORGIA-PACIFIC CEDAR SPRINGS LLC,,,,,2017-01-01-00:0,,1002823,,Natural Gas (Weighted U.S. Average),2017-12-31-00:0,
Tier 1 (Equation C-1),25830.9,,,0.49,,,,,,,,P001,0.049,2017,,0.98,,,12.2,14.5,,,,,,,,,,,Pixelle Specialty Solutions LLC,,,,,2017-01-01-00:0,,1000183,,Natural Gas (Weighted U.S. Average),2017-12-31-00:0,
Tier 1 (Equation C-1),26020.9,,,1.32,,,,,,,,LK2,0.0,2017,,1.0,,,33.1,0.0,,,,,,,,,,,"WESTROCK CP, LLC - HODGE MILL",,,,,2017-01-01-00:0,,1005012,,Natural Gas (Weighted U.S. Average),2017-12-31-00:0,
Tier 1 (Equation C-1),26494.6,,,1.35,,,,,,,,No. 1 Lime Kiln (L600),0.0,2017,,1.0,,,33.7,0.0,,,,,,,,,,,GEORGIA-PACIFIC CEDAR SPRINGS LLC,,,,,2017-01-01-00:0,,1002823,,Natural Gas (Weighted U.S. Average),2017-12-31-00:0,
Tier 1 (Equation C-1),26500.0,,,1.35,,,,,,,,Lime Kiln No. 1,0.0,2017,,0.814,,,33.7,0.0,,,,,,,,,,,EVERGREEN PACKAGING-PINE BLUFF,,,,,2017-01-01-00:0,,1003501,,Natural Gas (Weighted U.S. Average),2017-12-31-00:0,
Tier 1 (Equation C-1),26969.1,,,1.37,,,,,,,,LIme Kiln,0.0,2017,,0.99,,,34.3,0.0,,,,,,,,,,,CASCADE PACIFIC PULP HALSEY PULP MILL,,,,,2017-01-01-00:0,,1004017,,Natural Gas (Weighted U.S. Average),2017-12-31-00:0,
Tier 1 (Equation C-1),28059.5,,,1.43,,,,,,,,Z003,0.0,2017,,1.0,,,35.7,0.0,,,,,,,,,,,BOISE WHITE PAPER MILL,,,,,2017-01-01-00:0,,1002963,,Natural Gas (Weighted U.S. Average),2017-12-31-00:0,
Tier 1 (Equation C-1),29168.4,,,1.48,,,,,,,,LK2,0.0,2017,,1.0,,,37.1,0.0,,,,,,,,,,,"WestRock CP, LLC - Florence Mill",,,,,2017-01-01-00:0,,1000319,,Natural Gas (Weighted U.S. Average),2017-12-31-00:0,
Tier 1 (Equation C-1),29341.0,,,0.55,,,,,,,,Number 3 Lime Kiln,0.055,2017,,1.0,,,13.8,16.5,,,,,,,,,,,CLEARWATER PAPER CORP,,,,,2017-01-01-00:0,,1004705,,Natural Gas (Weighted U.S. Average),2017-12-31-00:0,
Tier 1 (Equation C-1),29749.3,,,1.51,,,,,,,,Lime Kiln,0.0,2017,,0.997,,,37.8,0.0,,,,,,,,,,,Resolute Forest Products Calhoun Operation,,,,,2017-01-01-00:0,,1000311,,Natural Gas (Weighted U.S. Average),2017-12-31-00:0,
Tier 1 (Equation C-1),31990.7,,,1.63,,,,,,,,LK1,0.0,2017,,1.0,,,40.7,0.0,,,,,,,,,,,"WESTROCK CP, LLC - HODGE MILL",,,,,2017-01-01-00:0,,1005012,,Natural Gas (Weighted U.S. Average),2017-12-31-00:0,
Tier 1 (Equation C-1),32738.6,,,1.67,,,,,,,,GHG-02_LK,0.0,2017,,1.0,,,41.6,0.0,,,,,,,,,,,NIPPON DYNAWAVE PACKAGING,,,,,2017-01-01-00:0,,1006360,,Natural Gas (Weighted U.S. Average),2017-12-31-00:0,
Tier 1 (Equation C-1),33056.4,,,1.68,,,,,,,,Number 4 Lime Kiln,0.0,2017,,1.0,,,42.1,0.0,,,,,,,,,,,CLEARWATER PAPER CORP,,,,,2017-01-01-00:0,,1004705,,Natural Gas (Weighted U.S. Average),2017-12-31-00:0,
Tier 1 (Equation C-1),33287.1,,,1.2,,,,,,,,Calciner,0.133,2017,,0.9986,,,29.9,39.6,,,,,,,,,,,Pixelle Specialty Solutions,,,,,2017-01-01-00:0,,1004199,,Residual Fuel Oil No. 6,2017-12-31-00:0,
Tier 1 (Equation C-1),34040.9,,,1.73,,,,,,,,Lime Kiln 4,0.0,2017,,1.0,,,43.3,0.0,,,,,,,,,,,International Paper-Franklin Mill,,,,,2017-01-01-00:0,,1000258,,Natural Gas (Weighted U.S. Average),2017-12-31-00:0,
Tier 1 (Equation C-1),34133.4,,,0.64,,,,,,,,Recovery Boiler 6,0.064,2017,,,,,16.1,19.2,,,,,,,,,,,International Paper-Franklin Mill,,,,,2017-01-01-00:0,,1000258,,Natural Gas (Weighted U.S. Average),2017-12-31-00:0,
Tier 1 (Equation C-1),34273.3,,,1.74,,,,,,,,X003,0.0,2017,,0.9944,,,43.6,0.0,,,,,,,,,,,"ALABAMA RIVER CELLULOSE, LLC",,,,,2017-01-01-00:0,,1007917,,Natural Gas (Weighted U.S. Average),2017-12-31-00:0,
Tier 1 (Equation C-1),36879.4,,,1.88,,,,,,,,Lime Kiln (U800),0.0,2017,,1.0,,,46.9,0.0,,,,,,,,,,,International Paper - Flint River Mill,,,,,2017-01-01-00:0,,1006209,,Natural Gas (Weighted U.S. Average),2017-12-31-00:0,
Tier 1 (Equation C-1),37267.1,,,1.9,,,,,,,,No. 1 Lime Kiln,0.0,2017,,0.999,,,47.4,0.0,,,,,,,,,,,"WestRock Coated Board, LLC",,,,,2017-01-01-00:0,,1000262,,Natural Gas (Weighted U.S. Average),2017-12-31-00:0,
Tier 1 (Equation C-1),37620.7,,,1.91,,,,,,,,No. 2 Lime Kiln,0.0,2017,,0.9991,,,47.9,0.0,,,,,,,,,,,"WestRock Coated Board, LLC",,,,,2017-01-01-00:0,,1000262,,Natural Gas (Weighted U.S. Average),2017-12-31-00:0,
Tier 1 (Equation C-1),37808.9,,,0.71,,,,,,,,Lime Kiln,0.071,2017,,1.0,,,17.8,21.2,,,,,,,,,,,Verso Luke LLC,,,,,2017-01-01-00:0,,1001237,,Natural Gas (Weighted U.S. Average),2017-12-31-00:0,
Tier 1 (Equation C-1),38227.0,,,0.72,,,,,,,,RB1,0.072,2017,,,,,18.0,21.5,,,,,,,,,,,"WestRock CP, LLC - Stevenson Mill",,,,,2017-01-01-00:0,,1008553,,Natural Gas (Weighted U.S. Average),2017-12-31-00:0,
Tier 1 (Equation C-1),38390.8,,,1.95,,,,,,,,Lime Kiln (P30),0.0,2017,,1.0,,,48.8,0.0,,,,,,,,,,,WISCONSIN RAPIDS PAPER MILL,,,,,2017-01-01-00:0,,1004874,,Natural Gas (Weighted U.S. Average),2017-12-31-00:0,
